Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face,Longitude,Latitude
28000000,Pasikot,3.0,3.0,5,1369.0,13.0,Kathmandu,West,null,null
28000000,Pasikot,3.0,4.0,5,1369.0,13.0,Kathmandu,West,null,null
34500000,Pasikot,3.0,3.0,3,1369.0,13.0,Kathmandu,West,null,null
30000000,Pasikot,3.0,5.0,8,1540.125,13.0,Kathmandu,West,null,null
33000000,Pasikot,3.0,3.0,5,1711.25,13.0,Kathmandu,West,null,null
42500000,Pasikot,3.5,4.0,6,2053.5,13.0,Kathmandu,West,null,null
50000000,Pasikot,3.0,2.0,5,3080.25,13.0,Kathmandu,West,null,null
28000000,Pasikot,3.0,4.0,8,1711.25,13.0,Kathmandu,West,null,null
28000000,Pasikot,2.5,5.0,8,1711.25,13.0,Kathmandu,West,null,null
16800000,Pasikot,3.0,5.0,5,1026.75,14.0,Kathmandu,North East,null,null
17500000,Pasikot,3.0,2.0,6,1197.875,12.0,Kathmandu,North,null,null
22500000,Pasikot,3.0,5.0,6,1197.87,15.0,Kathmandu,South East,null,null
24000000,Pasikot,2.5,2.0,5,1369.0,20.0,Kathmandu,South East,null,null
24500000,Pasikot,2.5,5.0,6,1369.0,13.0,Kathmandu,South East,null,null
28000000,Pasikot,3.5,4.0,8,1711.25,13.0,Kathmandu,South,null,null
28000000,Pasikot,3.0,3.0,8,1796.8125,14.0,Kathmandu,East,null,null
30000000,Pasikot,3.0,4.0,5,1369.0,20.0,Kathmandu,West,null,null
30000000,Pasikot,2.5,4.0,5,1471.675,20.0,Kathmandu,South,null,null
30000000,Pasikot,2.5,5.0,4,1779.7,20.0,Kathmandu,North East,null,null
31000000,Pasikot,2.5,2.0,5,1411.78,12.0,Kathmandu,South East,null,null
31000000,Pasikot,2.5,3.0,5,1300.55,13.0,Kathmandu,East,null,null
32000000,Pasikot,2.5,4.0,5,2053.5,13.0,Kathmandu,South East,null,null
32000000,Pasikot,2.5,5.0,4,1882.375,20.0,Kathmandu,North,null,null
32500000,Pasikot,3.5,2.0,5,1745.475,10.0,Kathmandu,East,null,null
32500000,Pasikot,2.5,5.0,6,1754.03,14.0,Kathmandu,East,null,null
33000000,Pasikot,2.5,4.0,6,2053.5,13.0,Kathmandu,South East,null,null
33500000,Pasikot,2.5,4.0,5,1711.25,13.0,Kathmandu,South,null,null
34000000,Pasikot,2.5,4.0,5,1369.0,13.0,Kathmandu,South East,null,null
34000000,Pasikot,2.5,5.0,6,1711.25,13.0,Kathmandu,North East,null,null
34000000,Pasikot,2.5,5.0,5,1754.03,14.0,Kathmandu,East,null,null
35000000,Pasikot,3.0,6.0,7,1711.25,12.0,Kathmandu,South,null,null
35000000,Pasikot,2.5,4.0,5,1369.0,13.0,Kathmandu,South East,null,null
36000000,Pasikot,2.5,4.0,5,1711.25,13.0,Kathmandu,North,null,null
36000000,Pasikot,2.5,5.0,6,1711.25,13.0,Kathmandu,North East,null,null
38000000,Pasikot,2.5,3.0,5,1745.475,14.0,Kathmandu,South,null,null
38000000,Pasikot,2.5,3.0,5,1745.475,14.0,Kathmandu,South West,null,null
42500000,Pasikot,2.5,5.0,4,2738.0,15.0,Kathmandu,North East,null,null
45000000,Pasikot,2.5,3.0,4,2738.0,15.0,Kathmandu,North East,null,null
53500000,Pasikot,3.5,5.0,7,2429.975,18.5,Kathmandu,South West,null,null
40000000,Pasikot,3.0,3.0,5,2053.5,13.0,Kathmandu,West,null,null
33500000,Pasikot,3.0,3.0,5,1711.25,13.0,Kathmandu,West,null,null
28000000,Pasikot,3.0,3.0,5,1129.425,13.0,Kathmandu,West,null,null
37500000,Pepsicola,3.0,4.0,5,1369.0,13.0,Kathmandu,West,85.3667416,27.6887901
18000000,Pepsicola,3.0,3.0,4,752.95,13.0,Kathmandu,West,85.3667416,27.6887901
25000000,Pepsicola,3.0,3.0,6,1095.2,13.0,Kathmandu,West,85.3667416,27.6887901
40000000,Pepsicola,3.0,3.0,6,1369.0,13.0,Kathmandu,West,85.3667416,27.6887901
30000000,Pepsicola,3.0,4.0,4,1369.0,13.0,Kathmandu,West,85.3667416,27.6887901
28000000,Pepsicola,3.0,4.0,6,1711.25,13.0,Kathmandu,West,85.3667416,27.6887901
45000000,Pepsicola,3.0,3.0,5,1454.56,13.0,Kathmandu,West,85.3667416,27.6887901
27000000,Pepsicola,2.5,4.0,4,1060.975,13.0,Kathmandu,West,85.3667416,27.6887901
13500000,Pepsicola,3.0,3.0,4,1112.3125,13.0,Kathmandu,South East,85.3667416,27.6887901
15000000,Pepsicola,2.0,2.0,4,855.625,13.0,Kathmandu,North West,85.3667416,27.6887901
16000000,Pepsicola,3.0,3.0,3,1026.75,13.0,Kathmandu,West,85.3667416,27.6887901
21500000,Pepsicola,2.5,6.0,6,1112.3125,13.0,Kathmandu,East,85.3667416,27.6887901
22000000,Pepsicola,3.0,4.0,6,1197.875,10.0,Kathmandu,East,85.3667416,27.6887901
22000000,Pepsicola,2.5,4.0,6,1133.7,20.0,Kathmandu,West,85.3667416,27.6887901
23000000,Pepsicola,3.0,5.0,5,1197.875,11.0,Kathmandu,North East,85.3667416,27.6887901
24000000,Pepsicola,2.5,3.0,6,1095.2,20.0,Kathmandu,East,85.3667416,27.6887901
24000000,Pepsicola,3.0,4.0,4,752.95,20.0,Kathmandu,East,85.3667416,27.6887901
25000000,Pepsicola,2.5,4.0,5,1026.75,18.0,Kathmandu,North East,85.3667416,27.6887901
25500000,Pepsicola,2.5,4.0,6,1454.5625,13.0,Kathmandu,West,85.3667416,27.6887901
26000000,Pepsicola,3.5,4.0,8,1026.75,10.0,Kathmandu,North,85.3667416,27.6887901
32500000,Pepsicola,3.0,4.0,5,1711.25,18.0,Kathmandu,South East,85.3667416,27.6887901
55500000,Pepsicola,3.5,6.0,6,2121.95,20.0,Kathmandu,South,85.3667416,27.6887901
67500000,Pepsicola,2.5,4.0,5,3000.0,20.0,Kathmandu,South,85.3667416,27.6887901
25000000,Phutung,2.5,4.0,5,1497.34,12.0,Kathmandu,East,85.3121094413128,27.763834449999997
26000000,Phutung,3.0,3.0,5,1437.45,18.0,Kathmandu,West,85.3121094413128,27.763834449999997
29900000,Phutung,2.5,4.0,4,1369.0,20.0,Kathmandu,West,85.3121094413128,27.763834449999997
25000000,Phutung,3.0,3.0,6,1197.87,13.0,Kathmandu,West,85.3121094413128,27.763834449999997
45000000,Pingalasthan,3.5,7.0,7,1711.25,20.0,Kathmandu,South East,null,null
30000000,Purano Naikap,2.5,4.0,5,1711.25,10.0,Kathmandu,West,85.26051017671779,27.694141700000003
48000000,Purano Naikap,3.0,5.0,7,2806.45,13.0,Kathmandu,North East,85.26051017671779,27.694141700000003
87000000,Putalisadak,2.5,5.0,9,2738.0,13.0,Kathmandu,West,85.32035931015145,27.6997916
62500000,Radhe Radhe,2.5,3.0,6,2738.0,14.5,Bhaktapur,South East,85.3977084,27.6747238
20800000,Rajkulo,3.0,5.0,5,1060.975,13.0,Lalitpur,North,85.3461501,27.6258793
27500000,Rajkulo,2.5,4.0,4,1048.140625,20.0,Lalitpur,South,85.3461501,27.6258793
28100000,Rajkulo,3.0,4.0,5,1026.75,13.0,Lalitpur,North,85.3461501,27.6258793
22000000,Ramkot,3.0,3.0,5,1369.0,13.0,Kathmandu,West,85.2521799,27.7208558
44900000,Ramkot,3.0,4.0,3,2352.96,13.0,Kathmandu,West,85.2521799,27.7208558
42900000,Ramkot,3.0,4.0,4,1958.9462,13.0,Kathmandu,West,85.2521799,27.7208558
52300000,Ramkot,2.5,4.0,5,2160.8778,13.0,Kathmandu,West,85.2521799,27.7208558
54100000,Ramkot,2.5,4.0,4,2448.7972,13.0,Kathmandu,West,85.2521799,27.7208558
49999999,Ramkot,2.5,5.0,3,2213.4972,13.0,Kathmandu,West,85.2521799,27.7208558
51000000,Ramkot,2.5,3.0,3,1176.48,13.0,Kathmandu,West,85.2521799,27.7208558
15500000,Ramkot,2.0,2.0,4,1369.0,20.0,Kathmandu,North,85.2521799,27.7208558
16800000,Ramkot,2.5,2.0,5,1369.0,16.0,Kathmandu,West,85.2521799,27.7208558
17500000,Ramkot,2.5,3.0,3,1129.425,10.0,Kathmandu,South East,85.2521799,27.7208558
17500000,Ramkot,2.0,2.0,4,1711.25,20.0,Kathmandu,North,85.2521799,27.7208558
19000000,Ramkot,2.5,4.0,2,1197.875,13.0,Kathmandu,South,85.2521799,27.7208558
19000000,Ramkot,3.0,3.0,4,1326.21875,20.0,Kathmandu,East,85.2521799,27.7208558
23000000,Ramkot,2.5,4.0,5,1129.425,10.0,Kathmandu,North West,85.2521799,27.7208558
28500000,Raniban,3.0,4.0,6,1197.875,13.0,Kathmandu,West,85.25773076022733,27.750408049999997
23500000,Raniban,2.5,3.0,5,1540.125,10.0,Kathmandu,West,85.25773076022733,27.750408049999997
28000000,Raniban,2.5,4.0,6,1900.0,20.0,Kathmandu,South,85.25773076022733,27.750408049999997
30000000,Raniban,2.0,3.0,3,1026.75,13.0,Kathmandu,West,85.25773076022733,27.750408049999997
31000000,Raniban,3.5,5.0,6,1437.45,14.0,Kathmandu,South West,85.25773076022733,27.750408049999997
33500000,Raniban,3.0,3.0,7,2053.5,14.0,Kathmandu,East,85.25773076022733,27.750408049999997
36000000,Raniban,2.5,5.0,6,1026.75,20.0,Kathmandu,East,85.25773076022733,27.750408049999997
47500000,Raniban,3.0,5.0,5,1711.25,13.0,Kathmandu,South,85.25773076022733,27.750408049999997
13000000,Ratomate,2.5,3.0,4,941.1875,10.0,Kathmandu,West,85.2270486,27.4549708
35000000,Rudreshwor,2.5,5.0,5,1711.25,13.0,Kathmandu,West,85.3283405,27.68969005
37500000,Rudreshwor,2.5,3.0,7,1711.25,18.0,Kathmandu,North West,85.3283405,27.68969005
42000000,Rudreshwor,2.5,5.0,5,2464.2,14.0,Kathmandu,South,85.3283405,27.68969005
42500000,Rudreshwor,2.5,5.0,5,2738.0,13.0,Kathmandu,East,85.3283405,27.68969005
45000000,Rudreshwor,3.0,5.0,5,2738.0,20.0,Kathmandu,East,85.3283405,27.68969005
48000000,Rudreshwor,2.5,3.0,4,2738.0,16.0,Kathmandu,North East,85.3283405,27.68969005
49000000,Rudreshwor,2.5,6.0,5,1745.475,13.0,Kathmandu,East,85.3283405,27.68969005
50000000,Rudreshwor,2.5,5.0,4,1745.475,13.0,Kathmandu,South,85.3283405,27.68969005
50000000,Rudreshwor,3.0,5.0,4,1745.475,16.0,Kathmandu,East,85.3283405,27.68969005
55000000,Rudreshwor,2.5,5.0,4,3080.25,20.0,Kathmandu,South East,85.3283405,27.68969005
57500000,Rudreshwor,2.5,5.0,5,2053.5,15.0,Kathmandu,South,85.3283405,27.68969005
59500000,Rudreshwor,3.0,5.0,5,2053.5,13.0,Kathmandu,South,85.3283405,27.68969005
68000000,Rudreshwor,2.5,4.0,5,2156.175,14.0,Kathmandu,East,85.3283405,27.68969005
25000000,Sai Baba chowk,2.5,3.0,6,1369.0,13.0,Kathmandu,East,null,null
32500000,Sainbu,3.0,3.0,5,1197.875,13.0,Lalitpur,West,85.3035881,27.64933
47500000,Sainbu,2.5,3.0,3,2053.5,13.0,Lalitpur,West,85.3035881,27.64933
52500000,Sainbu,3.0,5.0,5,1711.25,13.0,Lalitpur,West,85.3035881,27.64933
55000000,Sainbu,3.0,5.0,5,1711.25,13.0,Lalitpur,West,85.3035881,27.64933
37500000,Sainbu,3.0,4.0,4,1026.75,13.0,Lalitpur,West,85.3035881,27.64933
32500000,Sainbu,3.0,4.0,4,1026.75,13.0,Lalitpur,West,85.3035881,27.64933
28000000,Sainbu,3.0,3.0,6,1403.225,13.0,Lalitpur,West,85.3035881,27.64933
50000000,Sainbu,3.0,4.0,4,1411.78,13.0,Lalitpur,West,85.3035881,27.64933
39000000,Sainbu,3.0,3.0,4,1369.0,13.0,Lalitpur,West,85.3035881,27.64933
31000000,Sainbu,3.0,3.0,4,1197.875,13.0,Lalitpur,West,85.3035881,27.64933
21500000,Sainbu,2.5,3.0,5,855.625,13.0,Lalitpur,West,85.3035881,27.64933
25000000,Sainbu,3.5,5.0,5,1026.75,13.0,Lalitpur,East,85.3035881,27.64933
30000000,Sainbu,3.0,2.5,4,1369.0,15.0,Lalitpur,North,85.3035881,27.64933
35000000,Sainbu,3.0,5.0,4,1095.2,15.0,Lalitpur,South East,85.3035881,27.64933
35000000,Sainbu,3.0,4.0,7,1369.0,18.0,Lalitpur,South East,85.3035881,27.64933
36500000,Sainbu,2.5,3.0,5,1745.475,14.0,Lalitpur,North East,85.3035881,27.64933
47500000,Sainbu,3.5,8.0,7,1967.93,16.0,Kathmandu,North East,85.3044253,27.6538132
40000000,Sainbu,2.5,4.0,5,1240.65,13.0,Lalitpur,West,85.3035881,27.64933
61500000,Sainbu,2.5,5.0,4,2053.5,13.0,Lalitpur,West,85.3035881,27.64933
78000000,Sainbu,3.0,4.0,5,2053.5,13.0,Lalitpur,West,85.3035881,27.64933
28500000,Sainbu,3.0,3.0,4,1197.875,13.0,Lalitpur,West,85.3035881,27.64933
32000000,Sallaghari,3.0,3.0,5,1668.46,13.0,Bhaktapur,West,85.4073497,27.673265
25000000,Sallaghari,2.5,3.0,6,1369.0,13.0,Bhaktapur,North West,85.4073497,27.673265
25000000,Sallaghari,2.5,3.0,6,1369.0,13.0,Bhaktapur,North West,85.4073497,27.673265
39000000,Samakhusi,3.0,5.0,6,1026.75,13.0,Kathmandu,West,85.3221371,27.7351933
35500000,Samakhusi,3.0,4.0,6,1197.87,13.0,Kathmandu,West,85.3221371,27.7351933
35500000,Samakhusi,3.0,4.0,6,1197.87,13.0,Kathmandu,West,85.3221371,27.7351933
20500000,Samakhusi,3.0,4.0,5,855.625,16.0,Kathmandu,South,85.3221371,27.7351933
22500000,Samakhusi,3.0,4.0,9,1026.75,13.0,Kathmandu,South,85.3221371,27.7351933
23000000,Samakhusi,3.0,5.0,6,1454.5625,13.0,Kathmandu,North West,85.3221371,27.7351933
25500000,Samakhusi,3.5,4.0,6,1026.75,10.0,Kathmandu,North,85.3221371,27.7351933
27500000,Samakhusi,3.0,3.0,6,1369.0,13.0,Kathmandu,West,85.3221371,27.7351933
30000000,Samakhusi,2.5,6.0,6,1369.0,15.12944333,Kathmandu,East,85.3221371,27.7351933
30500000,Samakhusi,3.0,4.0,5,1129.425,15.0,Kathmandu,West,85.3221371,27.7351933
32000000,Samakhusi,2.5,5.0,6,1369.0,13.0,Kathmandu,East,85.3221371,27.7351933
32000000,Samakhusi,3.0,6.0,6,1369.0,15.0,Kathmandu,East,85.3221371,27.7351933
32000000,Samakhusi,2.0,4.0,6,1369.0,16.0,Kathmandu,East,85.3221371,27.7351933
33000000,Samakhusi,2.5,5.0,6,1369.0,13.0,Kathmandu,North,85.3221371,27.7351933
34500000,Samakhusi,3.0,4.0,4,1026.75,13.0,Kathmandu,East,85.3221371,27.7351933
34500000,Samakhusi,2.5,4.0,4,1026.75,13.0,Kathmandu,East,85.3221371,27.7351933
35000000,Samakhusi,2.5,3.0,4,1711.25,16.5,Kathmandu,South West,85.3221371,27.7351933
35000000,Samakhusi,2.0,3.0,6,1711.25,15.0,Kathmandu,East,85.3221371,27.7351933
44000000,Samakhusi,3.0,6.0,5,1369.0,15.0,Kathmandu,East,85.3221371,27.7351933
45000000,Samakhusi,2.5,4.0,7,1711.25,10.0,Kathmandu,East,85.3221371,27.7351933
55000000,Samakhusi,3.0,6.0,5,2395.75,14.0,Kathmandu,South,85.3221371,27.7351933
55000000,Samakhusi,2.0,4.0,5,2395.75,14.0,Kathmandu,South East,85.3221371,27.7351933
55000000,Samakhusi,3.0,7.0,7,2395.75,20.0,Kathmandu,North,85.3221371,27.7351933
55000000,Samakhusi,2.5,5.0,6,2395.75,20.0,Kathmandu,East,85.3221371,27.7351933
42000000,Samakhusi,2.5,3.0,5,1779.7,13.0,Kathmandu,West,85.3221371,27.7351933
25000000,Samakhusi,2.5,3.0,5,1026.75,13.0,Kathmandu,West,85.3221371,27.7351933
60000000,Samakhusi,3.0,4.0,4,3080.25,13.0,Kathmandu,West,85.3221371,27.7351933
55000000,Samakhusi,2.5,5.0,9,2053.5,13.0,Kathmandu,West,85.3221371,27.7351933
47000000,Samakhusi,2.5,3.0,5,1711.25,13.0,Kathmandu,West,85.3221371,27.7351933
65000000,Samakhusi,2.5,3.0,5,3422.5,13.0,Kathmandu,West,85.3221371,27.7351933
11000000,Samakhusi,2.5,3.0,4,513.375,13.0,Kathmandu,West,85.3221371,27.7351933
23000000,Sampang Chowk,2.5,5.0,5,787.175,13.0,Lalitpur,South,null,null
38000000,Sampang Chowk,2.5,4.0,7,1437.45,13.0,Lalitpur,North East,null,null
13200000,Sanagau,2.5,3.0,5,855.625,13.0,Lalitpur,West,85.3552335,27.6508756
24000000,Sanagaun,3.0,4.0,5,1197.875,13.0,Lalitpur,West,null,null
24000000,Sanagaun,3.0,5.0,9,1112.31,13.0,Lalitpur,West,null,null
23500000,Sanagaun,3.0,3.0,5,962.57,13.0,Lalitpur,West,null,null
20000000,Sanagaun,3.0,3.0,5,1026.75,13.0,Lalitpur,West,null,null
23500000,Sanagaun,3.0,5.0,9,1026.75,13.0,Lalitpur,West,null,null
25000000,Sanagaun,3.0,3.0,5,1095.2,13.0,Lalitpur,West,null,null
25000000,Sanagaun,3.0,3.0,5,1112.31,13.0,Lalitpur,West,null,null
32000000,Sanagaun,2.5,3.0,6,1437.45,13.0,Lalitpur,West,null,null
18500000,Sanagaun,2.5,3.0,5,1197.875,13.0,Lalitpur,East,null,null
21500000,Sanagaun,2.0,2.0,5,1369.0,20.0,Lalitpur,East,null,null
22000000,Sanagaun,3.0,4.0,3,1454.5625,20.0,Lalitpur,South,null,null
13500000,Sanagaun,2.5,3.0,5,962.57,13.0,Lalitpur,West,null,null
19900000,Sanagaun,2.5,4.0,8,1069.53,12.0,Lalitpur,East,null,null
20400000,Sanagaun,2.5,3.0,4,1026.75,11.5,Lalitpur,South West,null,null
21500000,Sanagaun,2.5,3.0,4,1026.75,20.0,Lalitpur,North East,null,null
28000000,Sanagaun,2.5,3.0,5,1967.93,13.0,Lalitpur,East,null,null
30500000,Sanagaun,3.0,5.0,5,1403.225,14.5,Lalitpur,North East,null,null
32500000,Sanagaun,2.5,4.0,5,1369.0,13.0,Lalitpur,East,null,null
33000000,Sanagaun,2.5,6.0,8,1437.45,13.0,Lalitpur,South East,null,null
33500000,Sanagaun,2.5,4.0,7,1711.25,20.0,Lalitpur,East,null,null
52500000,Sanepa,2.5,3.0,1,1454.56,13.0,Lalitpur,West,85.309353,27.6837719
85000000,Sanepa,2.5,3.0,5,2738.0,13.0,Lalitpur,West,85.309353,27.6837719
28000000,Sanepa,3.0,2.0,8,1266.325,13.0,Lalitpur,West,85.309353,27.6837719
67000000,Sanepa,3.0,4.0,7,2053.5,13.0,Lalitpur,West,85.309353,27.6837719
55000000,Sanepa,2.5,4.0,1,1711.25,13.0,Lalitpur,West,85.309353,27.6837719
30000000,Sanepa,2.5,5.0,6,1411.78,12.0,Lalitpur,East,85.309353,27.6837719
30000000,Sanepa,3.0,4.0,4,1369.0,13.0,Lalitpur,North,85.309353,27.6837719
30000000,Sanepa,2.5,3.0,4,1095.2,20.0,Lalitpur,East,85.309353,27.6837719
32500000,Sanepa,3.0,4.0,6,1540.125,12.0,Lalitpur,East,85.309353,27.6837719
35000000,Sanepa,3.0,2.0,3,855.625,13.0,Lalitpur,South East,85.309353,27.6837719
41000000,Sanepa,2.5,5.0,6,1026.75,10.0,Lalitpur,South East,85.309353,27.6837719
45000000,Sanepa,2.5,4.0,5,1711.25,10.0,Lalitpur,South East,85.309353,27.6837719
63500000,Sanepa,2.5,6.0,5,1711.25,13.0,Lalitpur,North East,85.309353,27.6837719
63500000,Sanepa,2.5,5.0,5,2700.0,14.0,Lalitpur,North West,85.309353,27.6837719
65000000,Sanepa,2.5,5.0,6,1711.25,16.0,Lalitpur,North East,85.309353,27.6837719
68000000,Sanepa,2.5,6.0,6,2738.0,10.0,Lalitpur,South East,85.309353,27.6837719
75000000,Sanepa,2.0,2.0,5,3080.25,20.0,Lalitpur,South,85.309353,27.6837719
77000000,Sanepa,2.5,4.0,6,3080.25,13.0,Kathmandu,East,85.302022,27.6827389
77500000,Sanepa,2.5,4.0,4,3148.7,16.0,Lalitpur,East,85.309353,27.6837719
60000000,Sanepa,3.0,4.0,5,1711.25,13.0,Lalitpur,West,85.309353,27.6837719
35000000,Sankhamul,2.5,3.0,7,1240.65625,12.0,Kathmandu,West,85.3336747,27.6836981
37000000,Sankhamul,3.5,3.0,6,1026.75,13.0,Kathmandu,East,85.3336747,27.6836981
42500000,Sankhamul,2.5,5.0,5,1369.0,13.0,Kathmandu,West,85.3336747,27.6836981
30000000,Sano Thimi,3.0,4.0,4,1369.0,13.0,Bhaktapur,West,85.3710249,27.6828107
21500000,Sano Thimi,3.5,3.0,5,1095.2,16.0,Bhaktapur,North West,85.3710249,27.6828107
24500000,Sano Thimi,2.5,3.0,5,1197.875,20.0,Bhaktapur,North,85.3710249,27.6828107
38000000,Sano Thimi,2.5,4.0,6,1625.68,13.0,Bhaktapur,West,85.3710249,27.6828107
49000000,Sano thimi,2.5,5.0,6,1369.0,15.0,Bhaktapur,East,85.3710249,27.6828107
40000000,Sanobharyang,2.5,2.0,4,2566.87,13.0,Kathmandu,West,null,null
23500000,Sanobharyang,3.0,3.0,5,1026.75,15.0,Kathmandu,East,null,null
50000000,Sanobharyang,3.0,3.0,5,2053.5,13.0,Kathmandu,South East,null,null
36000000,Sanobharyang,3.0,3.0,5,1095.2,13.0,Kathmandu,West,null,null
22000000,Sanobharyang,2.0,2.0,8,1796.8125,14.0,Kathmandu,East,null,null
22500000,Sanobharyang,3.0,3.0,5,1112.3125,14.0,Kathmandu,East,null,null
22500000,Sanobharyang,3.0,5.0,6,1112.3125,14.0,Kathmandu,East,null,null
23000000,Sanobharyang,2.5,4.0,6,1197.875,13.0,Kathmandu,West,null,null
23000000,Sanobharyang,3.0,3.0,5,1112.3125,14.0,Kathmandu,East,null,null
31500000,Sanobharyang,2.0,2.0,7,1347.609375,16.0,Kathmandu,North,null,null
36000000,Sanobharyang,3.0,3.0,7,1454.5625,16.0,Kathmandu,West,null,null
42500000,Sanobharyang,3.5,7.0,6,1903.76,20.0,Kathmandu,South West,null,null
45000000,Sanobharyang,2.5,5.0,4,1711.25,20.0,Kathmandu,North,null,null
29000000,Sanobharyang,2.5,4.0,7,1732.64,20.0,Kathmandu,West,null,null
40000000,Saraswotinagar,2.5,4.0,4,2395.75,13.0,Kathmandu,North East,null,null
22500000,Satdobato,3.0,3.0,6,1026.75,13.0,Lalitpur,West,85.3250564,27.657521
35000000,Satdobato,3.0,2.0,2,1369.0,13.0,Lalitpur,West,85.3250564,27.657521
35000000,Satdobato,3.0,4.0,5,1369.0,13.0,Lalitpur,West,85.3250564,27.657521
26000000,Satdobato,3.0,3.0,4,1026.75,13.0,Lalitpur,West,85.3250564,27.657521
28000000,Satdobato,2.5,4.0,5,1369.0,13.0,Lalitpur,West,85.3250564,27.657521
20000000,Satdobato,3.0,4.0,5,1048.140625,16.0,Lalitpur,North,85.3250564,27.657521
25000000,Satdobato,2.5,3.0,5,2053.5,10.0,Lalitpur,North,85.3250564,27.657521
26000000,Satdobato,2.5,3.0,4,1026.75,13.0,Lalitpur,East,85.3250564,27.657521
32500000,Satdobato,3.0,4.0,5,1625.6875,10.0,Lalitpur,South East,85.3250564,27.657521
45000000,Satdobato,2.5,5.0,5,2087.725,13.0,Lalitpur,West,85.3250564,27.657521
56000000,Satdobato,2.5,3.0,5,2738.0,13.0,Lalitpur,West,85.3250564,27.657521
47500000,Satdobato,3.0,3.0,5,2087.725,13.0,Lalitpur,West,85.3250564,27.657521
25000000,Sattalle,2.5,2.0,4,1796.81,12.0,Kathmandu,North,null,null
28000000,Satungal,3.0,3.0,5,1369.0,13.0,Kathmandu,West,85.2474196,27.6820369
29500000,Satungal,3.0,3.0,3,1437.45,13.0,Kathmandu,West,85.2474196,27.6820369
22000000,Satungal,3.0,3.0,5,1668.46,13.0,Kathmandu,West,null,null
28000000,Satungal,3.0,3.0,4,1711.25,13.0,Kathmandu,West,85.2474196,27.6820369
12000000,Satungal,2.5,2.0,8,906.9625,13.0,Kathmandu,West,85.2474196,27.6820369
21000000,Satungal,2.5,4.0,4,1026.75,13.0,Kathmandu,West,85.2474196,27.6820369
18000000,Satungal,2.5,4.0,5,1240.65625,13.0,Kathmandu,East,85.2474196,27.6820369
21000000,Satungal,3.0,3.0,7,1026.75,13.0,Kathmandu,South East,85.2474196,27.6820369
22500000,Satungal,2.5,3.0,4,1732.64,16.0,Kathmandu,East,85.2474196,27.6820369
23000000,Satungal,3.5,4.0,6,1197.875,14.0,Kathmandu,North East,85.2474196,27.6820369
29000000,Satungal,3.5,5.0,8,1369.0,20.0,Kathmandu,North East,85.2474196,27.6820369
29500000,Satungal,2.5,4.0,4,1437.45,13.0,Kathmandu,North West,85.2474196,27.6820369
22500000,Setipakha,2.5,4.0,4,787.175,13.0,Lalitpur,East,null,null
26500000,Setipakha,3.0,8.0,8,1369.0,13.0,Lalitpur,West,null,null
47500000,Shankhamul,3.0,2.0,5,1540.125,13.0,Kathmandu,West,85.3310192,27.6829626
31500000,Shankhamul,3.0,3.0,4,1026.75,10.0,Kathmandu,South East,85.3310192,27.6829626
40000000,Shankhamul,2.5,3.0,7,1369.0,13.0,Kathmandu,West,85.3310192,27.6829626
45000000,Shankhamul,2.5,8.0,8,1095.2,13.0,Kathmandu,South,85.3310192,27.6829626
68000000,Shankhamul,3.5,3.0,7,2566.87,20.0,Kathmandu,North East,85.3310192,27.6829626
33000000,Shantinagar,2.5,3.0,5,1711.25,15.0,Kathmandu,West,85.3370509,27.6942006
43500000,Shantinagar,3.0,3.0,7,2652.4375,13.0,Kathmandu,West,85.3370509,27.6942006
43500000,Shantinagar,3.0,3.0,7,2498.425,13.0,Kathmandu,West,85.3370509,27.6942006
19000000,Shital Height,2.5,3.0,5,1197.87,13.0,Lalitpur,South,null,null
19500000,Shital Height,2.5,4.0,4,1026.75,13.0,Lalitpur,North,null,null
29000000,Shital Height,2.5,4.0,4,1369.0,20.0,Lalitpur,East,null,null
57500000,Siddhartha Colony,2.5,5.0,4,2395.75,20.0,Kathmandu,South,null,null
59000000,Siddhartha Colony,2.5,5.0,4,2459.92,20.0,Kathmandu,South East,null,null
29000000,Siddhipur,3.0,4.0,5,1369.0,13.0,Lalitpur,West,85.3568211,27.6473655
25000000,Siddhipur,2.5,5.0,7,1369.0,13.0,Lalitpur,West,85.3568211,27.6473655
19000000,Siddhipur,2.5,4.0,6,1369.0,13.0,Lalitpur,West,85.3568211,27.6473655
29500000,Siddhipur,3.0,5.0,6,1369.0,13.0,Lalitpur,West,85.3568211,27.6473655
22000000,Siddipur,2.5,3.0,4,1026.75,20.0,Lalitpur,North,null,null
23000000,Siddipur,3.0,4.0,4,1026.75,13.0,Lalitpur,West,null,null
25500000,Siddipur,3.0,4.0,5,1026.75,13.0,Lalitpur,West,null,null
22000000,Siddipur,3.0,3.0,4,1026.75,13.0,Lalitpur,West,null,null
65000000,Sinamangal,3.0,4.0,3,2053.5,13.0,Kathmandu,West,85.3504227,27.6991844
55100000,Sinamangal,3.0,5.0,7,2053.5,13.0,Kathmandu,East,85.3504227,27.6991844
26000000,Sipadol,3.0,3.0,5,1369.0,13.0,Bhaktapur,West,85.43597929048937,27.64477325
16500000,Sipadol,3.0,3.0,8,1304.82,13.0,Bhaktapur,West,85.43597929048937,27.64477325
19000000,Sipadol,3.0,3.0,7,1197.875,10.0,Bhaktapur,East,85.43597929048937,27.64477325
