Price,Address,Floor,Bathroom,Bedroom,Land,Road,City,Face,lat,lng
17500000.0,"Thulo Bharyang, Kathmandu",2.5,4.0,4.0,513.375,13.0,Kathmandu,West,27.71918,85.28742
11500000.0,"Jharuwarasi, Godawari, Jharuwarasi, Godawari, Lalitpur",2.5,3.0,4.0,1369.0,13.0,Lalitpur,West,27.65826,85.32516
29500000.0,Imadol,2.5,5.0,7.0,1026.75,13.0,Lalitpur,West,27.65836,85.34404
38000000.0,"Gothatar (Kageshwor), Kathmandu",2.5,5.0,8.0,1369.0,13.0,Kathmandu,West,27.71381,85.31037
23500000.0,"vanasthali, Banasthali, Kathmandu",2.5,3.0,3.0,855.625,13.0,Kathmandu,West,27.72746,85.29824
42000000.0,"vasundhara, Basundhara, Kathmandu",2.5,5.0,5.0,1745.475,13.0,Kathmandu,West,27.73382,85.30193
40000000.0,"Hattiban, Dhapakhel, Lalitpur, Bagmati Pradesh, 44700, Nepal",2.5,3.0,6.0,1745.475,13.0,Lalitpur,West,27.64632,85.33483
26000000.0,"Hattiban, Lalitpur",2.5,4.0,6.0,1540.125,13.0,Lalitpur,West,27.64904,85.33434
27000000.0,"Imadol (Mahalaxmi), Lalitpur",2.5,3.0,6.0,1497.34,13.0,Lalitpur,West,27.66063,85.32136
60000000.0,"budanilkantha, Budhanilkantha, Kathmandu",2.5,4.0,8.0,2139.06,13.0,Kathmandu,West,27.77198,85.35914
40000000.0,"budanilkantha, Narayanthan (Budhanilkantha), Kathmandu",2.5,4.0,4.0,1369.0,13.0,Kathmandu,West,27.77198,85.35914
45000000.0,"Thapagaun, Kathmandu, Kathmandu Metropolitan City, Kathmandu",2.5,4.0,3.0,1711.25,13.0,Kathmandu,West,27.70612,85.31144
40000000.0,"Narayantar (Jorpati), Kathmandu",2.5,3.0,5.0,1540.125,13.0,Kathmandu,West,27.72258,85.38015
57500000.0,"Child Protection Center and Security, Gyaneshwar, Dillibazar, काठमाडौं, Kathmandu, काठमाडौं, Bagmati Pradesh, नेपाल",2.5,4.0,4.0,1026.75,13.0,Kathmandu,West,27.70942,85.33006
28000000.0,Imadol,2.5,3.0,3.0,1711.25,13.0,Lalitpur,West,27.65836,85.34404
17000000.0,"Padma Colony, NH21, Ramkot, Thulo Bharyang, Nagarjun, Nagarjun Municipality, Kathmandu",2.5,4.0,5.0,1026.75,13.0,Kathmandu,West,27.71918,85.28742
17000000.0,"Padma Colony, NH21, Ramkot, Thulo Bharyang, Nagarjun, Nagarjun Municipality, Kathmandu",2.5,4.0,5.0,1026.75,13.0,Kathmandu,West,27.71918,85.28742
55000000.0,"Sanepa, Lalitpur",2.5,4.0,1.0,1711.25,13.0,Lalitpur,West,27.69134,85.30581
19500000.0,"Aakashedhara, Mandikhatar, Budhanilkantha Municipality, Kathmandu, Bagmati Pradesh, 13958, Nepal",2.5,5.0,7.0,1026.75,13.0,Kathmandu,West,27.79072,85.35983
30000000.0,Kathmandu > Dhumbarahi,2.5,3.0,5.0,1369.0,13.0,Kathmandu,West,27.72683,85.34386
27500000.0,"stonespout, Buicha Hiti Marg, Chobu Nani, Chakupat, Patan, Lalitpur",2.5,5.0,4.0,1026.75,13.0,Lalitpur,West,27.67989,85.32436
42500000.0,"Sorakhutte, Pushpalal Path;Swoyanbhu Marg, Lut Chok, Sorakhutte, Kathmandu",2.5,2.0,4.0,1369.0,13.0,Kathmandu,West,27.71449,85.29329
35000000.0,"Sitapakha, Imadol, Khadkagau, Mahalaxmi Municipality, Lalitpur",2.5,4.0,5.0,1369.0,13.0,Lalitpur,West,27.66063,85.32136
21000000.0,"Satungal (Chandragiri), Kathmandu",2.5,4.0,4.0,1026.75,13.0,Kathmandu,West,27.69701,85.32917
42500000.0,"RN Computer Laptop Repairing Center, Sangam Bindu Galli, Thulodhara, Shankhamul, Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Pradesh, 44617, Nepal",2.5,5.0,5.0,1369.0,13.0,Kathmandu,West,27.71328,85.34546
52500000.0,"Old Baneshwor, Kathmandu",2.5,3.0,3.0,2224.625,13.0,Kathmandu,West,27.70143,85.34037
35500000.0,"All Outskirt Kathmandu, Kathmandu",2.5,5.0,7.0,1625.6875,13.0,Kathmandu,West,27.69329,85.32227
28000000.0,"Baluwakhani (Kapan), Kathmandu",2.5,5.0,9.0,1026.75,13.0,Kathmandu,West,27.74123,85.34498
49999999.0,"Ramkot (Nagarjun), Kathmandu",2.5,5.0,3.0,2213.4972,13.0,Kathmandu,West,27.70531,85.34508
11000000.0,Kathmandu > Kapurdhara (Samakhusi),2.5,3.0,4.0,513.375,13.0,Kathmandu,West,27.72445,85.31386
25500000.0,"Harisiddhi, Lalitpur",2.5,3.0,3.0,1240.65,13.0,Lalitpur,West,27.63896,85.34351
32500000.0,"dumbarahi, Dhumbarahi, Kathmandu",2.5,4.0,6.0,855.625,13.0,Kathmandu,West,27.72683,85.34386
62500000.0,Kathmandu > Basundhara,2.5,3.0,5.0,1711.25,13.0,Kathmandu,West,27.73397,85.30181
41500000.0,"vhimsengola purano baneshwar, Bhimsengola (Old Baneshwor), Kathmandu",2.5,2.0,6.0,1026.75,13.0,Kathmandu,West,27.69728,85.34137
47000000.0,Kathmandu > Samakhusi,2.5,3.0,5.0,1711.25,13.0,Kathmandu,West,27.72717,85.31614
31000000.0,"Kathmandu City, Kathmandu",2.5,5.0,6.0,1369.0,13.0,Kathmandu,West,27.69329,85.32227
25000000.0,"Kuleshwor, Kathmandu",2.5,3.0,3.0,684.5,13.0,Kathmandu,West,27.69271,85.29841
31000000.0,"Kathmandu City, Kathmandu",2.5,5.0,5.0,1369.0,13.0,Kathmandu,West,27.69329,85.32227
42500000.0,"darahara, Dharahara (Sundhara), Kathmandu",2.5,4.0,5.0,684.5,13.0,Kathmandu,West,27.70151,85.30931
34000000.0,"Basantapur (New Road), Kathmandu",2.5,5.0,9.0,449.2,13.0,Kathmandu,West,27.70334,85.31245
37500000.0,"People's Dental College & Hospital, Balaju Sohrakhutte Sadak, Balaju, Kathmandu",2.5,3.0,5.0,1197.87,13.0,Kathmandu,West,27.72412,85.30633
32500000.0,"lan station, Inabaha Marg, कमलाक्षी, बागबजार, Kathmandu",2.5,5.0,6.0,684.5,13.0,Kathmandu,West,27.71655,85.31311
75000000.0,"Childrens Eternal Academy, Balaju-Sourkhutte Sadak, Lut Chok, Nayabazar, Kathmandu",2.5,4.0,5.0,1711.25,13.0,Kathmandu,West,27.7265,85.30377
25000000.0,"Cupid Children's Home Academy, F81, Baluwapati Chowk, Jalpa Chowk, Baniyatar, Tokha Municipality, Kathmandu, Bagmati Pradesh, 44610, Nepal",2.5,4.0,5.0,1060.975,13.0,Kathmandu,West,27.68309,85.34442
35000000.0,Kathmandu > Gongabu (Tokha),2.5,3.0,5.0,1060.975,13.0,Kathmandu,West,27.69329,85.32227
21000000.0,"Sunakothi Nakhipot, Dholahiti Area, Lalitpur",2.5,3.0,4.0,1283.43,13.0,Lalitpur,West,27.64086,85.3202
27500000.0,"Hattigaunda Bhangal Chapali Chunikhel Hepali Height Italitar Khadka Bhadrakali Narayanthan Mahankhal Pasikot Golfutar Budanilkantha, Budhanilkantha Area, Kathmandu",2.5,3.0,6.0,1095.2,13.0,Kathmandu,West,38.89037,-77.03196
13800000.0,"Lamatar (Mahalaxmi), Lalitpur",2.5,3.0,5.0,1026.75,13.0,Lalitpur,West,27.66063,85.32136
75000000.0,"hadigaun hadigaon, Handigaun, Kathmandu",2.5,2.0,5.0,2609.65,13.0,Kathmandu,West,27.71741,85.33481
42000000.0,"Ranibari (Samakhusi), Kathmandu",2.5,3.0,5.0,1779.7,13.0,Kathmandu,West,27.72717,85.31614
14000000.0,"panitanki, Nagarjun, काठमाडौं, Bagmati Pradesh, Nepal",2.5,3.0,5.0,855.625,13.0,Kathmandu,West,27.72123,85.35385
45000000.0,"Oxford Higher Secondary School, Dathu Sadak, Nayabazar, Kathmandu",2.5,3.0,5.0,1454.56,13.0,Kathmandu,West,27.71805,85.31398
27500000.0,"Nayabazar, Kathmandu",2.5,3.0,5.0,855.62,13.0,Kathmandu,West,27.73096,85.30578
41000000.0,"Nakhudole Bridge, Lalitpur, Nepal",2.5,4.0,4.0,2224.62,13.0,Lalitpur,West,27.66753,85.31648
45000000.0,"Nakhipot, Lalitpur",2.5,4.0,4.0,1711.25,13.0,Lalitpur,West,27.64985,85.31754
31000000.0,"Nagarjun ,",2.5,3.0,5.0,1540.125,13.0,Kathmandu,West,27.70531,85.34508
50000000.0,"Mt. Kailash School, Sir Raj Bahadur Road, Aakashedhara, Mandikhatar, Budhanilkantha, Kathmandu, Bagmati Pradesh, 3832, Nepal",2.5,3.0,5.0,1711.25,13.0,Kathmandu,West,27.79072,85.35983
20500000.0,Lalitpur > Thaiba (Godawari),2.5,3.0,5.0,1437.45,13.0,Lalitpur,West,27.66617,85.30975
37500000.0,Lalitpur > Nakhudole (Bhaisepati),2.5,5.0,5.0,1369.0,13.0,Lalitpur,West,27.64893,85.3106
22500000.0,Lalitpur > Dhapakhel,2.5,3.0,5.0,1060.975,13.0,Lalitpur,West,27.65336,85.32565
45000000.0,Kathmandu > Sukedhara,2.5,3.0,5.0,2121.95,13.0,Kathmandu,West,27.72734,85.34555
32500000.0,Kathmandu > Lazimpat,2.5,3.0,5.0,1369.0,13.0,Kathmandu,West,27.72018,85.32439
29000000.0,Kathmandu > Gothatar (Kageshwor),2.5,3.0,5.0,1437.45,13.0,Kathmandu,West,27.71381,85.31037
42000000.0,Kathmandu > Dhumbarahi,2.5,3.0,5.0,1369.0,13.0,Kathmandu,West,27.72683,85.34386
65000000.0,Kathmandu > Dhumbarahi,2.5,3.0,5.0,2053.5,13.0,Kathmandu,West,27.72683,85.34386
50000000.0,Kathmandu > Bhat Bhateni (Naxal),2.5,3.0,5.0,1403.225,13.0,Kathmandu,West,27.71966,85.33094
50000000.0,Kathmandu > Battisputali (Old Baneshwor),2.5,3.0,5.0,1437.45,13.0,Kathmandu,West,27.7054,85.34065
39500000.0,Kathmandu > Basundhara,2.5,3.0,5.0,1711.25,13.0,Kathmandu,West,27.73397,85.30181
27000000.0,"Imadol ,lubhu",2.5,3.0,5.0,1711.25,13.0,Lalitpur,West,27.65836,85.34404
25000000.0,"Imadol (Mahalaxmi), Lalitpur",2.5,4.0,4.0,1026.75,13.0,Lalitpur,West,27.66063,85.32136
26500000.0,"GEMS School, Dhapakhel Road, Dhapakhel, Lalitpur, Nepal",2.5,4.0,5.0,1540.125,13.0,Lalitpur,West,27.65338,85.32565
67500000.0,"Chundevi (Maharajgunj), Kathmandu",2.5,3.0,4.0,2310.18,13.0,Kathmandu,West,27.73544,85.338
36500000.0,"Budhanilkantha Temple, Golfutar Main Road, Budhanilkantha, Nepal",2.5,3.0,5.0,1711.25,13.0,Kathmandu,West,27.7779,85.36216
47500000.0,Budhanilkantha > budanilkantha,2.5,3.0,5.0,2464.2,13.0,Kathmandu,West,27.77198,85.35914
44000000.0,"Budhanilkantha , budanilkantha",2.5,3.0,4.0,1505.9,13.0,Kathmandu,West,27.77198,85.35914
45500000.0,"Budhanikantha entry gate, Golfutar, Dulal Tol, Khadkagaon, बुदानिलकन्ठ, Budhanilkantha, Kathmandu",2.5,3.0,5.0,1625.68,13.0,Kathmandu,West,27.76907,85.35695
80000000.0,"budha nagar naya baneswor, Buddha Nagar (New Baneshwar), Kathmandu",2.5,3.0,5.0,2117.67,13.0,Kathmandu,West,27.6865,85.32824
55000000.0,"Bhimsengola Battisputali Maitidevi Sinamangal old baneshwar, Purano Baneshwor Area, Kathmandu",2.5,3.0,5.0,1711.25,13.0,Kathmandu,West,27.69663,85.30425
27500000.0,"Bhangal (Budhanilkantha) , bangal",2.5,3.0,5.0,1112.31,13.0,Kathmandu,West,27.79072,85.35983
50000000.0,"bhaisipati, Bhaisepati / Sainbu, Lalitpur",2.5,4.0,4.0,1625.6875,13.0,Lalitpur,West,27.64917,85.30034
40000000.0,"Bhaisepati , Lalitpur, Karyabinayak, Nepal",2.5,4.0,5.0,1711.25,13.0,Lalitpur,West,27.63305,85.30423
49500000.0,Basundhara > vasundhara,2.5,4.0,4.0,2395.75,13.0,Kathmandu,West,27.74451,85.33388
23000000.0,Lalitpur > Hattiban,2.5,3.0,5.0,1095.2,13.0,Lalitpur,West,27.64904,85.33434
29000000.0,"Tikathali (Mahalaxmi) ,",2.5,3.0,5.0,1369.0,13.0,Kathmandu,West,27.70467,85.32142
28500000.0,Kathmandu > Dhungedhara (Banasthali),2.5,3.0,5.0,1369.0,13.0,Kathmandu,West,27.71883,85.33809
82000000.0,Kathmandu > Budhanilkantha,2.5,3.0,5.0,1369.0,13.0,Kathmandu,West,27.79072,85.35983
42500000.0,Kathmandu > Koteshwor,2.5,4.0,6.0,1454.56,13.0,Kathmandu,West,27.67938,85.34958
28000000.0,Kathmandu > Dhapasi (Tokha),2.5,3.0,5.0,1540.125,13.0,Kathmandu,West,27.74548,85.34149
39900000.0,"Baluwakhani, Kapan, Budhanilkantha, Nepal",2.5,3.0,5.0,1711.25,13.0,Kathmandu,West,27.79072,85.35983
50000000.0,"Bhaisepati / Sainbu , bhaisipati",2.5,3.0,5.0,1796.8125,13.0,Lalitpur,West,27.64917,85.30034
10500000.0,Dadathok,3.0,2.0,3.0,919.79,13.0,Lalitpur,West,27.66617,85.30975
11000000.0,Balambu,2.0,3.0,4.0,727.28,10.0,Kathmandu,East,27.69434,85.24897
11000000.0,Lubhu,3.0,4.0,3.0,1112.3125,11.0,Lalitpur,South East,27.63639,85.37271
12000000.0,Kalanki,2.5,5.0,6.0,1882.37,16.0,Kathmandu,North,27.69299,85.28186
12000000.0,Sitapaila,2.0,2.0,4.0,1112.3125,13.0,Kathmandu,North East,27.71515,85.2731
12500000.0,Godawari,2.0,1.0,3.0,1711.25,16.0,Lalitpur,West,27.58653,85.379
12500000.0,Gothatar,2.0,2.0,4.0,898.4,13.0,Kathmandu,East,27.70365,85.37693
12500000.0,Kageshwori Manohara,3.0,3.0,4.0,705.890625,10.0,Kathmandu,East,27.73333,85.44938
12500000.0,Kapan,3.0,3.0,3.0,1026.75,10.0,Kathmandu,North,27.73996,85.36422
12500000.0,Kapan,2.5,3.0,4.0,684.5,12.0,Kathmandu,South West,27.73996,85.36422
12500000.0,Mulpani,2.5,3.0,4.0,1497.0,10.0,Kathmandu,South East,27.71134,85.39648
12900000.0,Chandragiri,3.0,3.0,4.0,855.625,13.0,Kathmandu,South,27.69704,85.3292
12900000.0,Imadol,2.0,2.0,2.0,1026.75,14.0,Lalitpur,South,27.65836,85.34404
13000000.0,Jharuwarashi,3.0,2.0,3.0,1647.078125,12.0,Lalitpur,East,27.61184,85.34014
13000000.0,Jharuwarashi,2.0,2.0,3.0,1625.68,12.0,Lalitpur,West,27.61184,85.34014
13000000.0,Jharuwarashi,2.5,2.0,3.0,1471.675,20.0,Lalitpur,North West,27.61184,85.34014
13000000.0,Ratomate,2.5,3.0,4.0,941.1875,10.0,Kathmandu,West,27.69329,85.32227
13500000.0,Chabahil,3.0,3.0,6.0,684.5,20.0,Kathmandu,North,27.71735,85.3471
13500000.0,Dhapakhel,2.5,3.0,4.0,898.4,12.0,Lalitpur,South,27.63618,85.33195
13500000.0,Gokarna,2.0,2.0,4.0,1369.0,15.0,Kathmandu,East,27.73765,85.39127
13500000.0,Imadol,2.0,2.0,3.0,748.671875,18.0,Lalitpur,West,27.65836,85.34404
13500000.0,Manamaiju,3.0,3.0,4.0,855.625,10.0,Kathmandu,East,27.75047,85.31139
13500000.0,Panga,3.5,3.0,4.0,1026.75,10.0,Kathmandu,South,27.67047,85.28024
13500000.0,Pepsicola,3.0,3.0,4.0,1112.3125,13.0,Kathmandu,South East,27.69329,85.32227
13500000.0,Sanagaun,2.5,3.0,5.0,962.57,13.0,Lalitpur,West,24.91541,80.51488
14000000.0,Bhaktapur,2.0,2.0,3.0,1095.2,14.0,Bhaktapur,West,27.67471,85.42955
14000000.0,Kapan,3.0,2.0,2.0,1197.875,12.0,Kathmandu,East,27.73996,85.36422
14000000.0,Kapan,2.5,2.0,3.0,1095.2,13.0,Kathmandu,East,27.73996,85.36422
14200000.0,Balaju,2.0,2.0,5.0,1240.65625,13.0,Kathmandu,North West,27.7312,85.30501
14200000.0,Khadka tole,2.5,2.0,5.0,1026.75,20.0,Kathmandu,North East,27.73953,85.3038
14200000.0,Tokha,2.0,2.0,4.0,1112.3125,13.0,Kathmandu,West,27.7369,85.31937
14300000.0,Jorpati,2.5,3.0,3.0,752.95,10.0,Kathmandu,South,27.72568,85.37845
14300000.0,Jorpati,2.5,3.0,3.0,752.95,12.0,Kathmandu,South,27.72568,85.37845
14500000.0,Balambu,2.5,3.0,5.0,855.625,10.0,Kathmandu,South East,27.69434,85.24897
14500000.0,Balkot,2.5,3.0,5.0,1369.0,13.0,Bhaktapur,West,27.66542,85.37476
14500000.0,Duwakot,3.0,3.0,6.0,1369.0,10.0,Bhaktapur,North,27.69559,85.40917
14500000.0,Jyotinagar,2.5,3.0,4.0,855.62,10.0,Kathmandu,East,27.69863,85.28072
14500000.0,Lubhu,2.0,3.0,4.0,1775.421875,13.0,Lalitpur,South East,27.63639,85.37271
14500000.0,Om chowk,2.5,3.0,4.0,983.96,13.0,Kathmandu,West,27.71141,85.28707
14500000.0,Sitapaila,2.5,3.0,3.0,1095.2,10.0,Kathmandu,East,27.71515,85.2731
14500000.0,Thankot,2.5,3.0,2.0,1026.75,13.0,Kathmandu,South East,27.69379,85.21096
15000000.0,Danchhi,2.5,3.0,4.0,1026.75,17.0,Kathmandu,South,27.72879,85.41522
15000000.0,Joranku,3.0,3.0,3.0,1197.875,10.0,Kathmandu,South,27.69329,85.32227
15000000.0,Kageshwori Manohara,2.5,3.0,6.0,1026.75,10.0,Kathmandu,North,27.73333,85.44938
15000000.0,Kharibot,3.5,3.0,5.0,855.625,18.0,Lalitpur,North East,27.67008,85.33897
15000000.0,Pepsicola,2.0,2.0,4.0,855.625,13.0,Kathmandu,North West,27.69329,85.32227
15000000.0,TIkathali,2.5,2.0,5.0,1133.703125,10.0,Lalitpur,East,27.65554,85.36187
15200000.0,Jorpati,2.5,3.0,4.0,855.625,10.0,Kathmandu,East,27.72568,85.37845
15500000.0,Lamatar,2.5,2.0,3.0,1369.0,20.0,Lalitpur,West,27.61663,85.40824
15500000.0,Lolang,3.5,3.0,6.0,787.175,12.0,Kathmandu,West,27.7496,85.29499
15500000.0,Ramkot,2.0,2.0,4.0,1369.0,20.0,Kathmandu,North,27.72052,85.25126
15500000.0,Sitapaila,3.0,3.0,5.0,855.625,13.0,Kathmandu,South,27.71515,85.2731
15800000.0,Gothatar,2.0,1.0,2.0,1112.3125,13.0,Kathmandu,East,27.70365,85.37693
16000000.0,Budhanilkantha,3.0,3.0,4.0,1112.3125,10.0,Kathmandu,East,27.79072,85.35983
16000000.0,Budhanilkantha,3.0,3.0,3.0,941.1875,13.0,Kathmandu,South West,27.79072,85.35983
16000000.0,Chandragiri,2.0,2.0,2.0,1369.0,10.0,Kathmandu,South East,27.69704,85.3292
16000000.0,Changunarayan,3.0,3.0,2.0,1026.75,14.0,Bhaktapur,East,27.71711,85.4318
16000000.0,Chunikhel,2.0,1.0,2.0,1060.975,13.0,Kathmandu,North,27.75837,85.37352
16000000.0,Danchhi,2.5,3.0,4.0,1026.75,10.0,Kathmandu,South East,27.72879,85.41522
16000000.0,Ekatabasti,2.5,5.0,4.0,752.95,11.0,Kathmandu,South,27.7199,85.30851
16000000.0,Hattiban,3.0,1.0,1.0,1026.75,20.0,Lalitpur,East,27.64904,85.33434
16000000.0,Imadol,3.0,3.0,5.0,1026.75,12.0,Lalitpur,East,27.65836,85.34404
16000000.0,Imadol,2.5,3.0,5.0,1026.75,12.0,Lalitpur,East,27.65836,85.34404
16000000.0,Imadol,3.0,4.0,4.0,1026.75,13.0,Lalitpur,South East,27.65836,85.34404
16000000.0,Jarankhu,2.5,3.0,4.0,1095.2,10.0,Kathmandu,South West,27.76186,85.30313
16000000.0,Makalbari,2.5,3.0,3.0,1197.875,10.0,Kathmandu,East,27.72663,85.38536
16000000.0,Manamaiju,2.5,2.0,5.0,1069.53,10.0,Kathmandu,East,27.75047,85.31139
16000000.0,Mulpani,3.5,3.0,4.0,1000.0,10.0,Kathmandu,East,27.71134,85.39648
16000000.0,Pepsicola,3.0,3.0,3.0,1026.75,13.0,Kathmandu,West,27.69329,85.32227
16000000.0,Sukedhara,2.5,3.0,6.0,1026.75,20.0,Kathmandu,East,27.72734,85.34555
16000000.0,Thali,2.5,3.0,5.0,752.95,12.0,Kathmandu,East,27.72721,85.40825
16000000.0,Tinthana,2.5,3.0,5.0,1026.75,13.0,Kathmandu,East,27.68482,85.26743
16500000.0,Baniyatar,3.0,3.0,6.0,1112.3125,10.0,Kathmandu,South,27.75423,85.32167
16500000.0,Bhangal,2.5,4.0,5.0,1197.875,13.0,Kathmandu,South West,27.68795,85.29743
16500000.0,Bhangal,3.0,4.0,5.0,1454.5625,13.0,Kathmandu,South West,27.68795,85.29743
16500000.0,Budhanilkantha,2.5,3.0,9.0,1711.25,14.0,Kathmandu,South,27.79072,85.35983
16500000.0,Dhalpa,3.0,3.0,8.0,1000.0,13.0,Kathmandu,South,27.69329,85.32227
16500000.0,Goldhunga,2.5,3.0,6.0,1026.75,10.0,Kathmandu,South East,27.75709,85.28536
16500000.0,Gurjudhara,2.5,3.0,4.0,1069.53,16.0,Kathmandu,East,27.6874,85.24275
16500000.0,Jorpati,3.0,3.0,9.0,1026.75,10.0,Kathmandu,South West,27.72568,85.37845
16500000.0,Mulpani,3.0,3.0,5.0,1026.75,10.0,Kathmandu,North,27.71134,85.39648
16500000.0,Thankot,2.0,1.0,5.0,1060.975,13.0,Kathmandu,West,27.69379,85.21096
16500000.0,Tikathali,3.0,3.0,6.0,1026.75,10.0,Lalitpur,South,27.65554,85.36187
16800000.0,New Baneshwor,3.5,3.0,3.0,376.475,20.0,Kathmandu,East,27.68718,85.33354
16800000.0,Pasikot,3.0,5.0,5.0,1026.75,14.0,Kathmandu,North East,27.76947,85.34776
16800000.0,Ramkot,2.5,2.0,5.0,1369.0,16.0,Kathmandu,West,27.72052,85.25126
17000000.0,Balambu,3.0,3.0,6.0,1026.75,16.0,Kathmandu,East,27.69434,85.24897
17000000.0,Bhaktapur,2.0,2.0,4.0,1369.0,10.0,Bhaktapur,East,27.67471,85.42955
17000000.0,Boudha,3.5,4.0,7.0,727.28,10.0,Kathmandu,South East,27.72176,85.36276
17000000.0,Chandragiri,2.5,3.0,6.0,1095.2,10.0,Kathmandu,South East,27.69704,85.3292
17000000.0,Chandragiri,3.0,3.0,6.0,1026.75,16.0,Kathmandu,East,27.69704,85.3292
17000000.0,Changathali,2.5,3.0,7.0,1369.0,10.0,Lalitpur,East,27.66617,85.30975
17000000.0,Dhapasi,3.0,3.0,4.0,1112.3125,13.0,Kathmandu,East,27.74745,85.32849
17000000.0,Goldhunga,2.5,3.0,5.0,1129.425,10.0,Kathmandu,South,27.75709,85.28536
17000000.0,Gothatar,2.5,3.0,6.0,1369.0,10.0,Kathmandu,North,27.70365,85.37693
17000000.0,Gurjudhara,2.0,3.0,6.0,1454.5625,11.0,Kathmandu,South East,27.6874,85.24275
17000000.0,Imadol,2.5,4.0,5.0,1026.75,10.0,Lalitpur,East,27.65836,85.34404
17000000.0,Imadol,2.5,3.0,8.0,1026.75,13.0,Lalitpur,South,27.65836,85.34404
17000000.0,Imadol,2.5,3.0,4.0,1155.09375,13.0,Lalitpur,South,27.65836,85.34404
17000000.0,Imadol,2.5,3.0,3.0,752.95,13.0,Lalitpur,East,27.65836,85.34404
17000000.0,Imadol,2.5,3.0,6.0,1026.75,13.0,Kathmandu,North West,27.69329,85.32227
17000000.0,Kalanki,2.5,3.0,4.0,1369.0,10.0,Kathmandu,North West,27.69299,85.28186
17000000.0,Kapan,3.0,5.0,4.0,1026.75,16.0,Kathmandu,West,27.73996,85.36422
17000000.0,Kathmandu,2.5,2.0,4.0,727.28,16.0,Kathmandu,West,27.69329,85.32227
17000000.0,Kirtipur,3.0,3.0,6.0,1283.4375,12.0,Kathmandu,South East,27.67872,85.27266
17000000.0,Lamathumki,2.0,3.0,5.0,1026.75,13.0,Kathmandu,South,27.69329,85.32227
17000000.0,Lubhu,2.5,2.0,5.0,752.95,13.0,Lalitpur,North East,27.63639,85.37271
17000000.0,Lubhu,2.5,2.0,6.0,752.95,13.0,Lalitpur,North East,27.63639,85.37271
17000000.0,Lubhu,2.5,3.0,5.0,1197.875,20.0,Lalitpur,South,27.63639,85.37271
17000000.0,Makalbari,3.5,5.0,6.0,752.95,12.0,Kathmandu,North East,27.72663,85.38536
17000000.0,Manamaiju,3.0,3.0,5.0,1026.75,14.0,Kathmandu,West,27.75047,85.31139
17000000.0,Naikap,2.0,5.0,5.0,941.1875,13.0,Kathmandu,East,27.68648,85.26247
17000000.0,Sitapaila,2.5,2.0,4.0,1048.14,15.0,Kathmandu,East,27.71515,85.2731
17000000.0,Tarkeshwor,2.0,2.0,5.0,1026.75,10.0,Kathmandu,East,27.69576,85.3009
17000000.0,Thaiba,3.0,3.0,4.0,1069.53125,20.0,Lalitpur,North,27.62231,85.35016
17000000.0,Tikathali,2.0,2.0,3.0,1369.0,13.0,Lalitpur,West,27.65554,85.36187
17200000.0,Imadol,2.5,3.0,6.0,1069.53125,13.0,Lalitpur,East,27.65836,85.34404
17200000.0,Madhyapur Thimi,3.0,3.0,5.0,941.18,13.0,Bhaktapur,North East,27.68217,85.38148
17500000.0,Balagau,2.0,2.0,4.0,1711.25,12.0,Kathmandu,East,27.69329,85.32227
17500000.0,Godawari,2.0,3.0,6.0,1060.975,11.0,Lalitpur,West,27.58653,85.379
17500000.0,Godawari,3.0,4.0,7.0,1369.0,20.0,Lalitpur,East,27.58653,85.379
17500000.0,Gothatar,2.5,3.0,4.0,1026.75,13.0,Kathmandu,East,27.70365,85.37693
17500000.0,Imadol,2.5,3.0,5.0,1069.53125,13.0,Lalitpur,South East,27.65836,85.34404
17500000.0,Imadol,3.0,3.0,5.0,1026.75,13.0,Lalitpur,South,27.65836,85.34404
17500000.0,Imadol,2.5,3.0,5.0,1048.14,14.0,Lalitpur,South,27.65836,85.34404
17500000.0,Khumaltar,3.5,5.0,8.0,2310.18,10.0,Lalitpur,East,27.65333,85.32711
17500000.0,Lamatar,2.5,3.0,2.0,1197.87,13.0,Lalitpur,South,27.61663,85.40824
17500000.0,Lazimpat,3.0,3.0,3.0,1582.0,20.0,Kathmandu,South,27.72018,85.32439
17500000.0,Mandikatar,2.5,2.0,4.0,877.01,20.0,Kathmandu,West,27.73796,85.35146
17500000.0,Pasikot,3.0,2.0,6.0,1197.875,12.0,Kathmandu,North,27.76947,85.34776
17500000.0,Ramkot,2.5,3.0,3.0,1129.425,10.0,Kathmandu,South East,27.72052,85.25126
17500000.0,Ramkot,2.0,2.0,4.0,1711.25,20.0,Kathmandu,North,27.72052,85.25126
17500000.0,Sitapaila,2.5,4.0,5.0,1112.3125,16.0,Kathmandu,North,27.71515,85.2731
17500000.0,Sitapaila,2.5,3.0,3.0,1347.6,10.0,Kathmandu,South West,27.71515,85.2731
17500000.0,Thankot,3.0,2.0,5.0,1369.0,16.0,Kathmandu,South,27.69379,85.21096
17700000.0,Dhapakhel,2.5,4.0,3.0,855.625,12.0,Lalitpur,West,27.63618,85.33195
17800000.0,Goldhunga,3.0,3.0,9.0,1197.875,13.0,Kathmandu,East,27.75709,85.28536
17800000.0,Tokha,3.0,6.0,5.0,1112.3125,12.0,Kathmandu,South,27.7369,85.31937
17900000.0,Bhangal,3.0,5.0,5.0,1454.5625,14.0,Kathmandu,East,27.68795,85.29743
