Price,Land,Road,Face,Floors,Bedroom,Bathroom,Address,City,342.25
70000000,102.675,22,East,5,,,Lagankhel, Lalitpur,
16800000,376.475,20,East,3.5,3,3,New Baneshwor, Kathmandu,
16800000,376.475,20,East,4,3,3,New Baneshwor, Kathmandu,
18000000,376.475,5,East,4.5,7,,Nardevi, Kathmandu,
6500000,410.7,20,East,,2,1,Kirtipur, Kathmandu,
25000000,444.925,30,East,2.5,4,,Kalikasthan, Kathmandu,
16000000,752.95,12,East,2.5,5,3,Thali, Kathmandu,
18800000,752.95,12,East,2.5,,,Kapan, Kathmandu,
13500000,752.95,10,East,1,,,Tahachal, Kathmandu,
15000000,752.95,13,East,2.5,,,Goldhunga, Kathmandu,
25000000,752.95,13,East,2.5,3,,Bafal, Kathmandu,
22500000,752.95,13,East,4,20,10,Gongabu, Kathmandu,
24000000,752.95,20,East,3,4,4,Pepsicola, Kathmandu,
17000000,752.95,13,East,2.5,3,3,Imadol, Lalitpur,
21500000,787.175,13,East,3,3,3,Imadol, Lalitpur,
21500000,787.175,13,East,2.5,9,3,Tikathali, Lalitpur,
22500000,787.175,13,East,2.5,4,4,Setipakha, Lalitpur,
29000000,787.175,20,East,2.5,,2,Pepsicola, Kathmandu,
18500000,787.175,15,East,2.5,,,Gwarko, Lalitpur,
24000000,787.175,10,East,3,,3,Dhobichaur, Kathmandu,
19500000,787.175,13,East,2.5,4,3,Imadol, Lalitpur,
6500000,787.175,12,East,1,3,1,Thulobharyang, Kathmandu,
20000000,855.625,13,East,2.5,4,3,Nakhipot, Lalitpur,
23500000,855.625,13,East,4,3,3,Banasthali, Kathmandu,
27000000,855.625,28,East,4,,,Narephat, Kathmandu,
22500000,1026.75,16,East,1,6,3,Imadol, Lalitpur,
22500000,1026.75,13,East,2.5,4,3,Bhelpa, Lalitpur,
31000000,1026.75,13,East,2.5,6,4,Ekatabasti, Kathmandu,
12000000,1026.75,10,East,1,2,1,Goldhunga, Kathmandu,
24500000,1026.75,15,East,2.5,5,3,Mulpani, Kathmandu,
16000000,1026.75,12,East,2.5,,,Chunikhel, Kathmandu,
19600000,1026.75,9,East,4,11,5,Nepaltar, Kathmandu,
16200000,1026.75,9,East,4,9,6,Nepaltar, Kathmandu,
26000000,1026.75,13,East,2.5,3,3,Imadol, Lalitpur,
36000000,1026.75,20,East,2.5,6,5,Raniban, Kathmandu,
21900000,1026.75,11,East,3.5,,,Nepaltar, Kathmandu,
45000000,1026.75,16,East,,6,4,Old Baneshwor, Kathmandu,
23500000,1026.75,13,East,2.5,4,4,Imadol, Lalitpur,
10000000,1026.75,8,East,1,2,1,Phutung, Kathmandu,
13000000,1026.75,13,East,1,2,1,Gorkarneshwor, Kathmandu,
29000000,1026.75,13,East,2.5,,,Sundarbasti, Kathmandu,
23500000,1026.75,13,East,2.5,5,3,Imadol, Lalitpur,
26000000,1026.75,13,East,2.5,4,3,Satdobato, Lalitpur,
20000000,1026.75,13,East,2,5,2,Boharatar, Kathmandu,
23000000,1026.75,12,East,2.5,4,4,Imadol, Lalitpur,
23000000,1026.75,12,East,2.5,,,Imadol, Lalitpur,
23500000,1026.75,13,East,2.5,,,Imadol, Lalitpur,
20500000,1026.75,16,East,2.5,4,3,Goldhunga, Kathmandu,
24000000,1026.75,13,East,2.5,,,Deuwa chowk, Kathmandu,
77500000,1026.75,13,East,6,,6,Putalisadak, Kathmandu,
19500000,1026.75,12,East,2.5,5,3,Dhapasi, Kathmandu,
13500000,1026.75,13,East,1,2,1,Dhaneshwor, Kathmandu,
26500000,1026.75,15,East,2.5,4,3,Kusunti, Lalitpur,
14000000,1026.75,13,East,2,,2,Darjeeling Height, Bhaktapur,
20500000,1026.75,13,East,2.5,,,Khahare, Kathmandu,
13500000,1026.75,16,East,,,,Thankot, Kathmandu,
23000000,1026.75,13,East,2.5,4,3,Kusunti, Lalitpur,
22000000,1060.975,12,East,2.5,5,3,Dhalmal, Kathmandu,
27500000,1060.975,20,East,2.5,5,3,Imadol, Lalitpur,
34000000,1060.975,15,East,2.5,5,3,Khusibu, Kathmandu,
28000000,1060.975,11,East,3.5,8,6,Manamaiju, Kathmandu,
22000000,1060.975,13,East,2.5,,,Thaiba, Lalitpur,
22000000,1060.975,12,East,3,5,,Magar Gaun, Bhaktapur,
16000000,1060.975,13,East,1,4,,Kapan, Kathmandu,
28500000,1060.975,13,East,2.5,,,Mandikhatar, Kathmandu,
21800000,1060.975,13,East,2.5,4,4,Imadol, Lalitpur,
23000000,1060.975,13,East,2.5,,,Boharatar, Kathmandu,
21000000,1060.975,12,East,2.5,5,3,Dhapasi, Kathmandu,
24000000,1060.975,13,East,3,4,4,Imadol, Lalitpur,
15000000,1060.975,11,East,2.5,,,Changathali, Lalitpur,
13000000,1060.975,12,East,1,2,1,Gokarna, Kathmandu,
16000000,1060.975,20,East,3,,,Hattiban, Lalitpur,
40000000,1060.975,14,East,5,3,5,Baluwatar, Kathmandu,
15000000,1060.975,11,East,2.5,,,Lubhu, Lalitpur,
21500000,1060.975,13,East,2.5,,,Imadol, Lalitpur,
23500000,1060.975,12,East,2.5,6,3,Budhanilkantha, Kathmandu,
28000000,1095.2,6,East,6,22,8,Old Baneshwor, Kathmandu,
33800000,1095.2,13,East,2.5,4,3,Sundarbasti, Kathmandu,
26000000,1095.2,13,East,2.5,5,3,Harisiddhi, Lalitpur,
32500000,1095.2,18,East,3.5,6,3,Ghattekulo, Kathmandu,
25000000,1095.2,13,East,2.5,6,3,Hattidanda, Kathmandu,
39000000,1095.2,12,East,3.5,6,3,Kapan, Kathmandu,
24000000,1095.2,13,East,2.5,4,3,Imadol, Lalitpur,
45000000,1095.2,20,East,2.5,4,4,Imadol, Lalitpur,
43000000,1095.2,14,East,2.5,4,4,Imadol, Lalitpur,
24000000,1095.2,13,East,2.5,4,3,Thaiba, Lalitpur,
20000000,1095.2,12,East,3,6,2,Imadol, Lalitpur,
27500000,1095.2,13,East,2.5,4,4,Imadol, Lalitpur,
28500000,1095.2,9,East,2.5,4,3,Bhangal , Kathmandu,
25500000,1095.2,20,East,2.5,9,7,Nakhipot, Lalitpur,
29500000,1095.2,13,East,2,5,5,Tikathali, Lalitpur,
28500000,1095.2,16,East,2.5,4,4,Dhapasi, Kathmandu,
36500000,1095.2,13,East,2.5,3,4,Khumaltar, Lalitpur,
30000000,1095.2,13,East,3,8,3,Attarkhel, Kathmandu,
9000000,1095.2,13,East,2,5,1,Jagdol, Kathmandu,
24000000,1095.2,20,East,2.5,6,3,Pepsicola, Kathmandu,
45000000,1095.2,20,East,4.5,6,5,Dallu, Kathmandu,
34000000,1095.2,13,East,3.5,8,4,Hattiban, Lalitpur,
23500000,1095.2,16,East,2.5,6,4,Imadol, Lalitpur,
30000000,1095.2,20,East,2.5,4,3,Sanepa, Lalitpur,
14000000,1095.2,13,East,2.5,3,2,Kapan Gumba, Kathmandu,
21800000,1095.2,13,East,,,,Sundarbasti, Kathmandu,
15500000,1129.425,8,East,2,1,,Tahachal, Kathmandu,
26500000,1129.425,13,East,2,,,Tenzing Chowk, Kathmandu,
27000000,1129.425,13,East,2.5,6,4,Dhapakhel, Lalitpur,
38000000,1129.425,13,East,3,4,4,Bhaisepati, Lalitpur,
21000000,1129.425,10,East,3.5,10,3,Sudal, Bhaktapur,
28500000,1129.425,13,East,2.5,,,Imadol, Lalitpur,
16000000,1129.425,8,East,2.5,5,3,Srijana Chowk, Kathmandu,
29500000,1129.425,13,East,3,7,3,Chapali, Kathmandu,
32500000,1197.875,12,East,3,6,,Kadaghari, Kathmandu,
13000000,1197.875,13,East,1,,,Chunikhel, Kathmandu,
31000000,1300.55,13,East,2.5,5,3,Pasikot, Kathmandu,
34000000,1369,13,East,3,6,4,Banasthali, Kathmandu,
35000000,1369,12,East,2.5,5,3,Aarubari, Kathmandu,
37500000,1369,13,East,2,7,4,Bafal, Kathmandu,
49000000,1369,15,East,2.5,6,5,Sano thimi, Bhaktapur,
17000000,1369,10,East,2.5,7,3,Changathali, Lalitpur,
36500000,1369,13,East,2.5,,,Tenzing Chowk, Kathmandu,
37500000,1369,16,East,2.5,,,Imadol, Lalitpur,
24000000,1369,14,East,2,4,2,Maharajgunj, Kathmandu,
38000000,1369,10,East,2.5,3,3,Dhumbarahi, Kathmandu,
22500000,1369,11,East,3.5,6,7,Nepaltar, Kathmandu,
38000000,1369,10,East,2.5,8,5,Gothatar, Kathmandu,
32500000,1369,13,East,2.5,11,2,Gaushala, Kathmandu,
22000000,1369,15,East,2.5,,,Goldhunga, Kathmandu,
21000000,1369,20,East,3,,,Mulpani, Kathmandu,
21000000,1369,20,East,2,4,3,Mulpani, Kathmandu,
30000000,1369,10,East,2.5,,,Machhapokhari, Kathmandu,
37500000,1369,13,East,3,6,4,Dhapasi, Kathmandu,
21500000,1369,13,East,2,6,,Sanagaun, Lalitpur,
34500000,1369,13,East,1.5,5,,Imadol, Lalitpur,
22000000,1369,13,East,2,4,,Tikathali, Lalitpur,
32500000,1369,13,East,2.5,4,2,Golfutar, Kathmandu,
29500000,1369,13,East,3,,,Bhangal , Kathmandu,
35000000,1369,13,East,2.5,5,4,Ganesh Chowk, Kathmandu,
45000000,1369,26,East,3.5,5,6,Koteshwor, Kathmandu,
38000000,1369,15,East,3,,,Gatthaghar, Bhaktapur,
31000000,1369,13,East,2.5,,,Bhangal , Kathmandu,
27000000,1369,13,East,2.5,,,Chyasindol, Kathmandu,
45000000,1369,26,East,4.5,6,5,Koteshwor, Kathmandu,
25000000,1369,13,East,2.5,6,3,Sai Baba chowk, Kathmandu,
25000000,1369,14,East,4,7,,Katunje, Bhaktapur,
28000000,1369,18,East,2.5,6,,Golfutar, Kathmandu,
21500000,1369,12,East,2.5,6,4,Hattiban, Lalitpur,
24000000,1369,18,East,2.5,4,4,Imadol, Lalitpur,
21500000,1369,13,East,2.5,,,Kapan, Kathmandu,
28000000,1369,20,East,2.5,4,5,Nakkhu, Lalitpur,
21000000,1369,14,East,2.5,6,,Kapan, Kathmandu,
27000000,1369,15,East,2.5,5,,Hepali Height, Kathmandu,
5500000,1369,26,East,2,,,Goldhunga, Kathmandu,
27500000,1369,16,East,,6,,Jyotinagar, Kathmandu,
30000000,1369,0,East,2.5,6,6,Samakhusi, Kathmandu,
28000000,1369,16,East,,7,,Bafal, Kathmandu,
31000000,1403.225,13,East,2.5,4,3,Lasuntar, Kathmandu,
27000000,1403.225,13,East,2.5,4,3,Sitapaila, Kathmandu,
35000000,1403.225,20,East,2.5,5,4,Sunakothi, Lalitpur,
31500000,1403.225,13,East,3.5,,,Chunikhel, Kathmandu,
42500000,1437.45,20,East,2.5,6,4,Khumaltar, Lalitpur,
46500000,1437.45,25,East,3.5,,,Koteshwor, Kathmandu,
75000000,1437.45,17,East,4,,,Maharajgunj, Kathmandu,
35000000,1437.45,12,East,3.5,12,6,Narayantar, Kathmandu,
26000000,1437.45,18,East,2.5,5,4,Dhapakhel, Lalitpur,
29000000,1437.45,13,East,2.5,,,Tokha, Kathmandu,
30000000,1437.45,20,East,2.5,,,Goldhunga, Kathmandu,
36500000,1437.45,13,East,2.5,,,Imadol, Lalitpur,
50000000,1437.45,36,East,3.5,,,Pepsicola, Kathmandu,
18500000,1437.45,10,East,3,4,3,Gurjudhara, Kathmandu,
22000000,1437.45,12,East,2.5,6,4,Paiyatar, Kathmandu,
27500000,1437.45,18,East,2.5,3,4,Narayantar, Kathmandu,
41000000,1437.45,20,East,3.5,7,7,Khusibu, Kathmandu,
22500000,1437.45,10,East,3.5,6,3,Gongabu, Kathmandu,
25000000,1437.45,13,East,,,,Baluwakhani, Kathmandu,
18000000,1437.45,10,East,1,4,3,Kalanki, Kathmandu,
32500000,1471.675,20,East,3.5,9,4,Machhapokhari, Kathmandu,
19500000,1471.675,13,East,2.5,4,3,Syuchatar, Kathmandu,
28000000,1471.675,16,East,2.5,4,4,Bhaisepati, Lalitpur,
30000000,1471.675,20,East,3.5,9,4,Machhapokhari, Kathmandu,
25000000,1711.25,16,East,2.5,4,3,Syuchatar, Kathmandu,
40000000,1711.25,20,East,2.5,5,4,Bhangal , Kathmandu,
28400000,1711.25,22,East,3,5,5,Jarankhu, Kathmandu,
42500000,1711.25,16,East,3,7,6,Kharibot, Kathmandu,
41000000,1711.25,13,East,3.5,8,6,Ochu Height, Lalitpur,
33500000,1711.25,20,East,2.5,7,4,Sanagaun, Lalitpur,
39900000,1711.25,13,East,2,4,4,Nakkhu, Lalitpur,
140000000,1711.25,40,East,6.5,,,Kupandole, Lalitpur,
39000000,1711.25,13,East,2.5,4,4,Nakkhu, Lalitpur,
140000000,1711.25,22,East,5.5,,10,Kupandole, Lalitpur,
140000000,1711.25,22,East,5,,,Kupandole, Lalitpur,
35000000,1711.25,10,East,3.5,,,Bhaisepati, Lalitpur,
39900000,1711.25,13,East,2.5,,,Sundarbasti, Kathmandu,
31500000,1711.25,13,East,2.5,5,5,Sitapaila, Kathmandu,
39000000,1711.25,16,East,2.5,,,Kapan, Kathmandu,
39500000,1711.25,13,East,2.5,4,4,Nakkhu, Lalitpur,
39900000,1711.25,15,East,2.5,4,4,Bhaisepati, Lalitpur,
38800000,1711.25,15,East,2.5,,,Mandikhatar, Kathmandu,
35000000,1711.25,18,East,2.5,,,Jyotinagar, Kathmandu,
28000000,1711.25,10,East,3,7,5,Naya Basti, Kathmandu,
33500000,1711.25,13,East,2.5,5,3,Bhaisepati, Lalitpur,
25000000,1711.25,16,East,2.5,4,3,Syuchatar, Kathmandu,
32000000,1711.25,13,East,2.5,6,6,Dhapasi, Kathmandu,
24000000,1711.25,13,East,2.5,6,3,Balkot, Bhaktapur,
50000000,1711.25,13,East,2.5,4,3,Bhaisepati, Lalitpur,
38000000,1745.475,13,East,2.5,4,,Sitapaila, Kathmandu,
32500000,1745.475,10,East,3.5,5,2,Pasikot, Kathmandu,
49000000,1745.475,13,East,2.5,5,6,Rudreshwor, Kathmandu,
50000000,1745.475,16,East,3,4,5,Rudreshwor, Kathmandu,
50000000,1745.475,15,East,2.5,4,5,Budhanilkantha, Kathmandu,
24000000,1745.475,15,East,2.5,,,Khumaltar, Lalitpur,
34500000,1745.475,13,East,2.5,7,5,Baluwakhani, Kathmandu,
29500000,1745.475,12,East,2.5,,,Golfutar, Kathmandu,
6800000,1745.475,20,East,,,,Sorhakhutte, Kathmandu,
39000000,1779.7,13,East,2.5,5,4,Buddha Chowk, Kathmandu,
38500000,1779.7,18,East,3,7,5,Imadol, Lalitpur,
39500000,1779.7,13,East,2.5,4,4,Kusunti, Lalitpur,
18000000,1779.7,11,East,3.5,4,4,Mandikhatar, Kathmandu,
32500000,1779.7,13,East,3,,,Syuchatar, Kathmandu,
54000000,1779.7,20,East,3,4,5,Panipokhari, Kathmandu,
43000000,1779.7,0,East,2.5,5,5,Golfutar, Kathmandu,
45000000,1813.925,20,East,3.5,,,Tilingtar, Kathmandu,
29500000,1813.925,16,East,2.5,6,4,Imadol, Lalitpur,
27500000,1813.925,12,East,3.5,7,5,Thecho, Lalitpur,
35000000,2053.5,10,East,2.5,,,Rudreshwor, Kathmandu,
62500000,2053.5,20,East,2.5,4,5,Budhanilkantha, Kathmandu,
51000000,2053.5,20,East,2.5,4,2,Dhapasi, Kathmandu,
38000000,2053.5,13,East,2.5,6,6,Sitapaila, Kathmandu,
42500000,2053.5,15,East,2.5,3,3,Sunakothi, Lalitpur,
55000000,2053.5,16,East,3.5,,,Bagdol, Lalitpur,
29500000,2053.5,10,East,3.5,,,Kapan, Kathmandu,
71500000,2053.5,12,East,3.5,8,7,Baluwatar, Kathmandu,
32500000,2053.5,10,East,2.5,5,1,Dhapasi, Kathmandu,
36000000,2053.5,14,East,2.5,6,,Deuwa chowk, Kathmandu,
41000000,2053.5,20,East,3.5,1,1,Kapan, Kathmandu,
85000000,2087.725,14,East,3.5,,,Mid Baneshwor, Kathmandu,
235000000,2121.95,20,East,,,,Bouddha, Kathmandu,
65000000,2121.95,14,East,2.5,6,7,Hattigaunda, Kathmandu,
36500000,2121.95,15,East,2.5,5,5,Hattigaunda, Kathmandu,
38000000,2156.175,12,East,3.5,7,7,Sitapaila, Kathmandu,
68000000,2156.175,14,East,2.5,5,4,Rudreshwor, Kathmandu,
55000000,2156.175,25,East,3.5,7,5,Khusibu, Kathmandu,
46000000,2156.175,13,East,2.5,,,Chandol, Kathmandu,
27000000,2383,13,East,3.5,6,4,Chapali, Kathmandu,
67500000,2395.75,26,East,2.5,5,4,Mid Baneshwor, Kathmandu,
39000000,2395.75,12,East,2.5,7,4,Dhapasi, Kathmandu,
45000000,2395.75,15,East,2.5,4,3,Sukedhara, Kathmandu,
70000000,2395.75,12,East,2.5,4,3,Sukedhara, Kathmandu,
60000000,2395.75,14,East,2,5,4,Thapathali, Kathmandu,
45000000,2395.75,20,East,2.5,5,,Budhanilkantha, Kathmandu,
38500000,2395.75,12,East,3.5,,,Chappal karkhana, Kathmandu,
57000000,2429.975,10,East,3.5,8,8,Dhumbarahi, Kathmandu,
35000000,2429.975,14,East,2.5,,,Pepsicola, Kathmandu,
57000000,2464.2,20,East,2.5,4,3,Tyanglafat, Kathmandu,
36000000,2464.2,20,East,2.5,5,5,Chyasindol, Kathmandu,
35000000,2464.2,13,East,2.5,3,2,Liwali, Bhaktapur,
52500000,2738,12,East,3,8,4,Deuwa chowk, Kathmandu,
3500000,2738,15,East,,,,Gothatar, Kathmandu,
49500000,2738,13,East,2.5,8,5,Deuwa chowk, Kathmandu,
50000000,2738,60,East,4,,,Sano thimi, Bhaktapur,
77500000,2772.225,20,East,3,5,5,Italitar, Kathmandu,
80000000,2772.225,8,East,3.5,,,Teku, Kathmandu,
68000000,2806.45,14,East,2.5,6,3,Baluwatar, Kathmandu,
69000000,2806.45,13,East,2.5,,,Bhangal , Kathmandu,
60000000,2840.675,13,East,3.5,4,5,Bafal, Kathmandu,
60000000,3080.25,13,East,2.5,6,,Imadol, Lalitpur,
3000000,3080.25,4,East,2.5,4,2,Tinthana, Kathmandu,
85000000,3080.25,13,East,3.5,,,New Buspark, Kathmandu,
47000000,3080.25,12,East,2.5,6,2,Dhapasi, Kathmandu,
90000000,3080.25,26,East,,,,Chandol, Kathmandu,
45000000,3080.25,10,East,2.5,7,4,Greenland Chowk, Kathmandu,
70000000,3114.475,10,East,4.5,12,4,Satdobato, Lalitpur,
77500000,3148.7,16,East,2.5,4,4,Sanepa, Lalitpur,
70000000,3148.7,13,East,2.5,3,4,Bafal, Kathmandu,
62500000,3148.7,13,East,2.5,,,Grande Villa, Kathmandu,
77500000,3182.925,20,East,,,,Naya Bazar, Kathmandu,
58000000,3422.5,13,East,2,4,4,Dhapasi, Kathmandu,
58000000,3422.5,13,East,2,4,3,Dhapasi, Kathmandu,
58000000,3422.5,13,East,2.5,4,2,Dhapasi, Kathmandu,
8000000,3422.5,14,East,3.5,,,Maitidevi, Kathmandu,
95000000,3422.5,13,East,3.5,,,Mitrapark, Kathmandu,
105000000,3764.75,11,East,2,4,4,Maharajgunj, Kathmandu,
55000000,3764.75,15,East,2.5,4,5,Narayanthan , Kathmandu,
70000000,3764.75,12,East,3.5,9,10,Lolang, Kathmandu,
87500000,3764.75,15,East,2.5,5,7,Mandikhatar, Kathmandu,
105000000,3764.75,13,East,2.5,5,6,Narayanthan , Kathmandu,
36000000,4107,20,East,2.5,7,7,Dhaksi, Kathmandu,
140000000,4107,13,East,2,,,Naxal, Kathmandu,
100000000,4107,13,East,2,,,Mid Baneshwor, Kathmandu,
100000000,4107,20,East,2,5,,Naxal, Kathmandu,
6200000,4209.675,22,East,2.5,6,3,Swoyambhu, Kathmandu,
75000000,4449.25,20,East,2,,,Thankot, Kathmandu,
70000000,4517.7,20,East,2.5,5,5,Banasthali, Kathmandu,
120000000,4791.5,20,East,3.5,5,5,Maharajgunj, Kathmandu,
160000000,5476,24,East,5,,,Samakhusi, Kathmandu,
165000000,5818.25,20,East,2.5,5,6,Minbhawan, Kathmandu,
125000000,6160.5,15,East,2.5,5,5,Budhanilkantha, Kathmandu,
210000000,6160.5,20,East,2.5,6,5,Bhaisepati, Lalitpur,
165000000,6845,13,East,2.5,5,7,Sitapaila, Kathmandu,
135000000,7187.25,20,East,2.5,6,6,Siddhartha Colony, Kathmandu,
135000000,7187.25,20,East,2,6,6,Budhanilkantha, Kathmandu,
95000000,7187.25,17,East,3,5,4,Dhobighat, Lalitpur,
140000000,7227,13,East,6,,,New Road, Kathmandu,
265000000,17797,18,East,2.5,,,Mandikhatar, Kathmandu,
55000000,0,16,North,2.5,4,4,Godawari, Lalitpur,
22000000,102.675,26,North,,,,Bagbazar, Kathmandu,
23500000,752.95,12,North,2.5,6,2,Bafal, Kathmandu,
20500000,752.95,13,North,2.5,4,4,Imadol, Lalitpur,
24000000,752.95,24,North,4,4,4,Radhe Radhe, Bhaktapur,
33000000,787.175,25,North,4.5,,,Balkumari, Lalitpur,
24900000,787.175,20,North,2.5,3,3,Balkhu, Lalitpur,
42500000,1026.75,13,North,6,19,19,Kalanki, Kathmandu,
26500000,1026.75,13,North,3.5,5,5,Imadol, Lalitpur,
55000000,1026.75,26,North,6,,,Samakhushi chowk, Kathmandu,
27000000,1026.75,13,North,2.5,5,3,Dhapasi, Kathmandu,
25500000,1026.75,13,North,2.5,6,3,Imadol, Lalitpur,
21600000,1026.75,11,North,3.5,8,4,Nepaltar, Kathmandu,
9000000,1026.75,4,North,1,2,,Kavresthali, Kathmandu,
14700000,1026.75,14,North,2.5,,,Imadol, Lalitpur,
21000000,1026.75,16,North,2.5,,,Gothatar, Kathmandu,
28000000,1026.75,13,North,3.5,8,4,Lokanthali, Bhaktapur,
26000000,1026.75,10,North,3.5,8,4,Pepsicola, Kathmandu,
35000000,1026.75,13,North,3,,,Thulobharyang, Kathmandu,
14500000,1026.75,11,North,1.5,4,1,Imadol, Lalitpur,
11000000,1026.75,8,North,2.5,3,,Nalinchwok, Bhaktapur,
15000000,1026.75,13,North,1,,,Tikathali, Lalitpur,
22300000,1026.75,16,North,2.5,3,3,Balkhu, Kathmandu,
33500000,1026.75,20,North,5,16,7,Machhapokhari, Kathmandu,
25500000,1026.75,10,North,3.5,6,4,Samakhusi, Kathmandu,
32000000,1060.975,13,North,2.5,5,6,Bhangal , Kathmandu,
22500000,1060.975,18,North,2.5,4,3,Sitapaila, Kathmandu,
34000000,1060.975,20,North,2.5,,,Pepsicola, Kathmandu,
25000000,1060.975,13,North,2.5,6,3,Tikathali, Lalitpur,
17000000,1060.975,11,North,2.5,6,,Thankot, Kathmandu,
23500000,1060.975,13,North,2.5,4,5,Imadol, Lalitpur,
25000000,1060.975,10,North,3,,,Gairi Gaun, Kathmandu,
26000000,1060.975,13,North,2,4,5,Imadol, Lalitpur,
23500000,1060.975,13,North,2.5,3,4,Imadol, Lalitpur,
20000000,1060.975,10,North,2.5,4,2,Naikap, Kathmandu,
25000000,1060.975,16,North,2,,,Imadol, Lalitpur,
26500000,1060.975,18,North,2.5,4,4,Budhanilkantha, Kathmandu,
23500000,1060.975,20,North,3,4,,Darjeeling Height, Bhaktapur,
22500000,1060.975,13,North,2.5,,,Imadol, Lalitpur,
18500000,1060.975,13,North,2.5,5,,Kavresthali, Kathmandu,
29500000,1095.2,13,North,2.5,8,3,Imadol, Lalitpur,
19000000,1095.2,10,North,1,3,1,Grande Hospital, Kathmandu,
29000000,1095.2,14,North,2.5,4,3,Dhapasi, Kathmandu,
26000000,1095.2,10,North,2.5,5,2,Naya Basti, Kathmandu,
12000000,1095.2,13,North,1.5,,,Megha City, Kathmandu,
33500000,1095.2,16,North,2.5,,,Budhanilkantha, Kathmandu,
35000000,1095.2,16,North,2,3,3,Bhaisepati, Lalitpur,
30000000,1095.2,12,North,2.5,6,4,Bhangal , Kathmandu,
27000000,1095.2,13,North,2.5,6,3,Kadaghari, Kathmandu,
19000000,1095.2,13,North,2.5,,,Baluwa, Kathmandu,
29000000,1095.2,12,North,2.5,6,5,Budhanilkantha, Kathmandu,
35000000,1095.2,22,North,2.5,,,Hattiban, Lalitpur,
22000000,1095.2,14,North,2,4,2,Syuchatar, Kathmandu,
27500000,1095.2,13,North,2.5,,3,Jalpa Chowk, Kathmandu,
26500000,1095.2,13,North,2.5,5,4,Imadol, Lalitpur,
28500000,1095.2,15,North,3.5,,,Syuchatar, Kathmandu,
31000000,1129.425,10,North,2.5,4,3,Ichangu Narayan, Kathmandu,
44000000,1129.425,20,North,2.5,4,4,Bhaisepati, Lalitpur,
41000000,1129.425,20,North,2.5,4,4,Bhaisepati, Lalitpur,
21500000,1129.425,12,North,2.5,6,4,Imadol, Lalitpur,
23000000,1369,27,North,3.5,4,4,Hattiban, Lalitpur,
32500000,1369,13,North,2.5,5,5,Thecho, Lalitpur,
38700000,1369,30,North,3,7,6,Nagarjun, Kathmandu,
21000000,1369,20,North,2,4,2,Dharmasthali, Kathmandu,
31000000,1369,12,North,3.5,8,3,Kapan, Kathmandu,
30000000,1369,15,North,2.5,,,Sainbu, Lalitpur,
29000000,1369,13,North,2.5,5,4,Imadol, Lalitpur,
40000000,1369,26,North,2.5,3,3,Imadol, Lalitpur,
37000000,1369,10,North,3,6,4,Syuchatar, Kathmandu,
32000000,1369,20,North,2.5,4,4,Goldhunga, Kathmandu,
26000000,1369,16,North,2.5,,,Bhangal , Kathmandu,
12500000,1369,20,North,1,,,Bhadrabas, Kathmandu,
30000000,1369,0,North,2.5,4,,Sainbu, Lalitpur,
33000000,1369,13,North,2.5,6,5,Samakhushi chowk, Kathmandu,
19000000,1369,20,North,2.5,,,Tokha, Kathmandu,
35000000,1369,13,North,3.5,,,Imadol, Lalitpur,
67500000,1369,20,North,3.5,4,6,Lazimpat, Kathmandu,
33000000,1369,20,North,3,4,4,Mhaipi, Kathmandu,
31500000,1369,20,North,2.5,5,4,Mulpani, Kathmandu,
38500000,1369,18,North,3,5,5,Jaya Bageshwori, Kathmandu,
40000000,1369,17,North,2.5,3,3,Bhaisepati, Lalitpur,
24000000,1369,10,North,2.5,5,3,Mahadevtar, Kathmandu,
25000000,1369,20,North,3.5,6,3,Sitapaila, Kathmandu,
15500000,1369,20,North,2,4,2,Ramkot, Kathmandu,
20000000,1369,20,North,2.5,,,Mibachhe, Bhaktapur,
22400000,1369,13,North,,6,,Syuchatar, Kathmandu,
56500000,1403.225,20,North,2.5,4,5,Tahachal, Kathmandu,
40000000,1403.225,12,North,2.5,,,Lazimpat, Kathmandu,
34500000,1403.225,13,North,2.5,5,4,Imadol, Lalitpur,
170000000,1403.225,12,North,6,,,Ason, Kathmandu,
38500000,1437.45,13,North,3,4,5,Kalanki, Kathmandu,
30000000,1437.45,8,North,2.5,,,Taukhel, Lalitpur,
30000000,1437.45,12,North,2.5,6,3,Sitapaila, Kathmandu,
31000000,1437.45,16,North,2.5,6,5,Nakkhu, Lalitpur,
35000000,1437.45,20,North,3.5,,,Mhaipi, Kathmandu,
39900000,1437.45,13,North,4.5,9,6,Kamalbinayak, Bhaktapur,
13000000,1437.45,13,North,1,3,1,Taukhel, Lalitpur,
24000000,1437.45,16,North,2.5,4,4,Sitapaila, Kathmandu,
39000000,1471.675,16,North,2,,,Grande Villa, Kathmandu,
21500000,1471.675,14,North,1,2,1,Satungal, Kathmandu,
39000000,1471.675,16,North,,4,,Grande Villa, Kathmandu,
36000000,1711.25,13,North,3,4,1,Imadol, Lalitpur,
36000000,1711.25,12,North,2.5,7,,Chandol, Kathmandu,
36000000,1711.25,12,North,2.5,7,3,Chandol, Kathmandu,
51000000,1711.25,12,North,2.5,,,Gairidhara, Kathmandu,
32000000,1711.25,8,North,2.5,,3,Tripureshwor, Kathmandu,
40000000,1711.25,6,North,2,5,2,Tinthana, Kathmandu,
45000000,1711.25,13,North,3,6,4,Hattigaunda, Kathmandu,
