Address,Bedroom,Bathroom,Floors,Face,Road,City,Land,Price
Balkot,5,5,2.5,North,26,Bhaktapur,3080.25,52500000
Balkot,0,0,,East,13,Bhaktapur,1369,21500000
Balkot,0,0,,West,13,Bhaktapur,1369,21500000
Balkot,3,4,3,North,10,Bhaktapur,1026.75,19000000
Balkot,5,9,2,East,14,Bhaktapur,2395.75,70000000
Balkot,4,3,3,South,28,Bhaktapur,1754.03125,39500000
Balkot,3,3,2,North,20,Bhaktapur,1796.8125,29000000
Balkot,0,0,3,East,12,Bhaktapur,4107,85000
Balkot,2,1,,West,15,Bhaktapur,900,12000
Bhaktapur,4,3,3,South East,20,Bhaktapur,1026.75,20000000
Bhaktapur,0,0,,East,10,Bhaktapur,1369,11000000
Bhaktapur,0,0,,West,20,Bhaktapur,1197.875,7500000
Bhaktapur,0,0,,North West,0,Bhaktapur,1540.125,19000000
Bhaktapur,3,1,1,East,8,Bhaktapur,1369,8000000
Bhaktapur,0,0,,West,13,Bhaktapur,1796.8125,14000000
Bhaktapur,9,1,3,West,20,Bhaktapur,2053.5,21500000
Bhaktapur,4,4,2,South,20,Bhaktapur,2395.75,32500000
Bhaktapur,0,0,,East,0,Bhaktapur,27380,600000
Bhaktapur,5,4,,South,15,Bhaktapur,2200,80000
Bhaktapur,0,0,,West,13,Bhaktapur,1796.8125,14000000
Bhaktapur,9,1,3,West,20,Bhaktapur,2053.5,21500000
Bode,5,7,3,East,20,Bhaktapur,7529.5,140000000
Changunarayan,10,3,3,East,10,Bhaktapur,1283.4375,21000000
Changunarayan,5,3,3,South East,13,Bhaktapur,1048.140625,18000000
Changunarayan,0,0,,East,20,Bhaktapur,1369,2600000
Changunarayan,0,0,,South,10,Bhaktapur,1369,10500000
Changunarayan,0,0,3.5,West,15,Bhaktapur,2395.75,21500000
Changunarayan,0,0,,South,10,Bhaktapur,1369,10500000
Changunarayan,0,0,3.5,West,15,Bhaktapur,2395.75,21500000
Dadikot,2,2,2,West,4,Bhaktapur,1796.8125,15000000
Dadikot,0,0,,North,12,Bhaktapur,1090.921875,11500000
Dadikot,12,4,4,South East,20,Bhaktapur,1369,22500000
Dadikot,12,4,,South,20,Bhaktapur,1369,22500000
Dadikot,0,0,,North,12,Bhaktapur,1090.921875,11500000
Dadikot,12,4,4,South East,20,Bhaktapur,1369,22500000
Dadikot,12,4,,South,20,Bhaktapur,1369,22500000
Duwakot,5,3,3,North East,33,Bhaktapur,1369,20000000
Duwakot,0,0,,South,13,Bhaktapur,1026.75,8000000
Duwakot,0,0,,West,13,Bhaktapur,1711.25,24000000
Duwakot,0,0,,East,12,Bhaktapur,1026.75,11500000
Duwakot,6,3,3,North,10,Bhaktapur,1369,14500000
Duwakot,0,0,,South,13,Bhaktapur,1026.75,7500000
Duwakot,0,0,,South,13,Bhaktapur,1026.75,7500000
Gatthaghar,0,0,,East,15,Bhaktapur,1369,40000000
Gatthaghar,0,0,5,South,20,Bhaktapur,2224.625,75000000
Gatthaghar,0,0,2,East,16,Bhaktapur,1026.75,12500000
Gatthaghar,5,0,0,North,20,Bhaktapur,500,60000
Gatthaghar,0,0,0,North,20,Bhaktapur,200,11000
Gatthaghar,0,0,,North,13,Bhaktapur,800,1700000
Kamalbinayak,0,0,,North,13,Bhaktapur,1540.125,39900000
Kausaltar,0,0,,West,0,Bhaktapur,1197.875,12950000
Kausaltar,6,4,3,South,20,Bhaktapur,1369,32500000
Kausaltar,5,4,3,East,15,Bhaktapur,2566.875,30000000
Kausaltar,5,4,3,East,15,Bhaktapur,2566.875,30000000
Kausaltar,1,1,3,East,20,Bhaktapur,6845,16000
Kharipati,0,0,,West,20,Bhaktapur,1026.75,14000000
Lokanthali,0,0,,West,12,Bhaktapur,1711.25,28000000
Lokanthali,0,0,,East,13,Bhaktapur,1197.875,18500000
Lokanthali,16,3,3,North,13,Bhaktapur,2053.5,27000000
Lokanthali,0,0,4,South West,10,Bhaktapur,1711.25,25500000
Lokanthali,14,4,3,East,14,Bhaktapur,2481.3125,35000000
Lokanthali,16,3,3,North,13,Bhaktapur,2053.5,27000000
Lokanthali,2,1,,North,15,Bhaktapur,900,18000
Lokanthali,0,0,4,South West,10,Bhaktapur,1711.25,25500000
Lokanthali,14,4,3,East,14,Bhaktapur,2481.3125,35000000
Lokanthali,6,3,3,North East,18,Bhaktapur,2566.875,35000000
Madhyapur Thimi,8,4,3,East,13,Bhaktapur,1710,39800000
Madhyapur Thimi,3,4,,East,30,Bhaktapur,1625.6875,35000000
Madhyapur Thimi,0,0,,East,26.248,Bhaktapur,898.40625,8500000
Madhyapur Thimi,3,4,,East,30,Bhaktapur,1625.6875,35000000
Madhyapur Thimi,0,0,,East,26.248,Bhaktapur,898.40625,8500000
Madhyapur Thimi,0,0,,North,15,Bhaktapur,900,2000000
Madhyapur Thimi,0,0,,South,20,Bhaktapur,1000,800000
Madhyapur Thimi,0,0,,West,15,Bhaktapur,600,1100000
Nagarkot,2,1,1,North East,0,Bhaktapur,2053.5,5200000
Nagarkot,0,0,,North East,0,Bhaktapur,2053.5,5550000
Radhe Radhe,0,0,,East,20,Bhaktapur,1197.875,22000000
Radhe Radhe,0,0,,East,20,Bhaktapur,1197.875,22000000
Radhe Radhe,0,2,3.5,West,20,Bhaktapur,2500,50
Radhe Radhe,0,0,,East,0,Bhaktapur,21356.4,375000
Sallaghari,0,0,,West,9,Bhaktapur,855.625,15000000
Sallaghari,0,0,2.5,East,20,Bhaktapur,1026.75,23000000
Sallaghari,4,3,,East,0,Bhaktapur,1369,70000
Sipadol,7,4,3,North,20,Bhaktapur,1540.125,37500000
Sipadol,0,0,1,East,13,Bhaktapur,941.1875,11800000
Sipadol,6,3,3,East,10,Bhaktapur,1197.875,19500000
Sipadol,7,3,3,East,10,Bhaktapur,1197.875,19000000
Sipadol,7,4,3.5,West,20,Bhaktapur,1026.75,19000000
Sipadol,7,4,3.5,West,20,Bhaktapur,1026.75,19000000
Sirutar,3,3,2,South West,13,Bhaktapur,1711.25,26000000
Sirutar,0,0,,East,12,Bhaktapur,1197.875,14500000
Sirutar,0,0,,West,13,Bhaktapur,2738,28500000
Sudal,0,0,,West,12,Bhaktapur,1197.875,9200000
Sudal,0,0,,East,10,Bhaktapur,1369,11500000
Suryabinayak,0,0,,East,0,Bhaktapur,1540.125,10000000
Suryabinayak,0,0,,West,16,Bhaktapur,941.1875,16500000
Suryabinayak,0,0,,South,0,Bhaktapur,941.1875,12200000
Suryabinayak,0,0,,North,20,Bhaktapur,2053.5,20000000
Suryabinayak,12,3,3,East,13,Bhaktapur,1369,28500000
Suryabinayak,0,0,,North,15,Bhaktapur,300,1800000
Suryabinayak,0,0,3,East,13,Bhaktapur,7101.6875,50000
Anamnagar,0,3,3,West,13,Kathmandu,4192.5625,95500000
Anamnagar,0,0,,West,20,Kathmandu,1454.5625,46500000
Anamnagar,12,4,,East,14,Kathmandu,2139.0625,50000000
Anamnagar,0,0,1,South,65.62,Kathmandu,2690.975,500000
Anamnagar,5,4,4,East,12,Kathmandu,1711.25,33000000
Ason,4,4,6,East,5,Kathmandu,342.25,38000000
Ason,8,4,5,South West,25,Kathmandu,748.671875,80000000
Ason,0,0,7,West,20,Kathmandu,684.5,1.90E+11
Bafal,10,3,3,West,13,Kathmandu,4107,75000000
Bafal,6,3,2,East,0,Kathmandu,3016.078125,58000000
Bafal,5,3,2,South West,13,Kathmandu,1369,28500000
Bafal,6,3,,West,12,Kathmandu,1711.25,35000000
Bafal,0,0,,East,0,Kathmandu,1026.75,24500000
Bafal,0,0,,North East,13,Kathmandu,1197.875,19500000
Bafal,0,0,,West,12,Kathmandu,1411.78125,29000000
Bafal,7,3,2.5,North,13,Kathmandu,1540.125,24500000
Bafal,6,2,2,South,10,Kathmandu,1026.75,23000000
Bafal,6,3,2.5,South West,16,Kathmandu,1369,31000000
Bafal,5,3,2.5,East,13,Kathmandu,1197.875,22500000
Bafal,7,3,3,South,10,Kathmandu,1369,31000000
Bafal,0,0,3.5,North,13,Kathmandu,1540.125,25500000
Bafal,0,2,,East,12,Kathmandu,855.625,13500000
Bafal,4,0,3,West,13,Kathmandu,1796.8125,26500000
Bafal,11,0,,East,20,Kathmandu,1796.8125,32500000
Bafal,4,3,,East,0,Kathmandu,1026.75,30000000
Bafal,0,0,3.5,North,13,Kathmandu,1540.125,25500000
Bafal,0,2,,East,12,Kathmandu,855.625,13500000
Bafal,3,4,3,East,20,Kathmandu,1540.125,45000
Bafal,4,0,3,West,13,Kathmandu,1796.8125,26500000
Baghbazaar,9,7,5,North,10,Kathmandu,1133.703125,35000000
Baghbazaar,0,0,3,East,30,Kathmandu,320.859375,23000000
Baghbazaar,9,5,5,North,12,Kathmandu,1133.703125,35000000
Baghbazaar,0,0,5,West,65.62,Kathmandu,770.0625,80000000
Baghbazaar,6,2,3,East,14,Kathmandu,5903.8125,30000
Balaju,4,3,2,East,13,Kathmandu,1796.8125,26000000
Balaju,4,4,3,East,14,Kathmandu,3422.5,48500000
Balaju,0,0,,West,6,Kathmandu,1026.75,9300000
Balaju,0,0,,East,0,Kathmandu,1197.875,24500000
Balaju,18,9,,South West,4,Kathmandu,1518.734375,15500000
Balaju,0,0,,South East,0,Kathmandu,2053.5,35000000
Balaju,3,3,3,South,14,Kathmandu,2053.5,25000000
Balaju,6,0,3,North West,12,Kathmandu,1026.75,15500000
Balaju,95,40,5,East,20,Kathmandu,7187.25,145000000
Balaju,1,1,1,East,10,Kathmandu,4534.8125,29150000
Balaju,0,0,,East,13,Kathmandu,2738,38000000
Balaju,7,5,4,North,13,Kathmandu,1026.75,25000000
Balaju,0,0,,West,26,Kathmandu,1454.5625,12000000
Balaju,0,0,,South,22,Kathmandu,1369,22000000
Balaju,12,4,4,North,0,Kathmandu,1411.78125,45000000
Balaju,1,1,1,East,20,Kathmandu,375,18000
Balaju,3,1,1,East,20,Kathmandu,550,25000
Balaju,2,1,,North,13,Kathmandu,1026.75,15000
Balaju,0,0,,West,26,Kathmandu,1454.5625,12000000
Balaju,0,0,,North,0,Kathmandu,500,3500000
Balaju,6,4,3,South,13,Kathmandu,4791.5,100000
Balaju,5,2,2,North West,13,Kathmandu,1240.65625,14200000
Balaju,12,4,4,North,0,Kathmandu,1411.78125,45000000
Balambu,6,3,3,East,16,Kathmandu,1026.75,170
Balambu,0,0,,West,0,Kathmandu,1026.75,10500000
Balambu,0,0,,South,0,Kathmandu,855.625,18000000
Balambu,7,0,,South,12,Kathmandu,1026.75,15500000
Balambu,7,5,,South East,14,Kathmandu,1711.25,20500000
Balkhu,6,5,3,South,20,Kathmandu,2738,72500000
Balkhu,0,0,,East,0,Kathmandu,1026.75,15000000
Balkhu,3,2,3,East,20,Kathmandu,1796.8125,23000000
Balkhu,0,0,4,South,0,Kathmandu,1796.8125,60000000
Balkhu,0,0,3,East,12,Kathmandu,1369,41000000
Balkhu,4,3,,West,20,Kathmandu,1155.09375,22835000
Balkhu,7,7,3,South,10,Kathmandu,3080.25,49500000
Balkhu,0,0,4,South,0,Kathmandu,1796.8125,60000000
Balkhu,2,2,,South West,13,Kathmandu,2053.5,22000
Balkhu,4,3,,West,20,Kathmandu,1155.09375,22835000
Baluwatar,8,9,4,South East,11,Kathmandu,2053.5,75000000
Baluwatar,2,2,,West,13,Kathmandu,427.8125,11200000
Baluwatar,2,2,,West,14,Kathmandu,427.8125,11000000
Baluwatar,0,0,,South,18,Kathmandu,3251.375,70000000
Baluwatar,0,0,,North East,10,Kathmandu,1882.375,39000000
Baluwatar,5,5,3,West,20,Kathmandu,2224.625,65000000
Baluwatar,4,4,3,North,13,Kathmandu,2738,56000000
Baluwatar,8,4,2,East,26,Kathmandu,6738.046875,305156250
Baluwatar,4,5,3,South East,12,Kathmandu,1796.8125,55000000
Baluwatar,6,6,6,East,13,Kathmandu,1796.8125,55000000
Baluwatar,0,0,,West,18,Kathmandu,4192.5625,65000000
Baluwatar,4,2,3,East,15,Kathmandu,770.0625,23000000
Baluwatar,2,4,,East,14,Kathmandu,5304.875,122450000
Baluwatar,10,8,3.5,North,20,Kathmandu,4406.46875,100000000
Baluwatar,5,6,3,East,15,Kathmandu,3422.5,130000000
Baluwatar,6,5,3,East,15,Kathmandu,10267.5,250000000
Baluwatar,5,6,3,North,14,Kathmandu,2053.5,61000000
Baluwatar,7,3,2.5,North,10,Kathmandu,1711.25,39000000
Baluwatar,5,5,2.5,South,13,Kathmandu,2053.5,60000000
Baluwatar,5,3,,South,0,Kathmandu,3422.5,115000000
Baluwatar,5,6,4,East,13,Kathmandu,2139.0625,60000000
Baluwatar,6,6,3,South East,15,Kathmandu,2053.5,42500000
Baluwatar,5,5,3,North East,13,Kathmandu,2053.5,60000000
Baluwatar,5,0,3,South,15,Kathmandu,1369,34000000
Baluwatar,0,0,,South West,13,Kathmandu,2738,46000000
Baluwatar,6,3,3,North East,12,Kathmandu,2053.5,51500000
Baluwatar,6,4,3,West,20,Kathmandu,3508.0625,130000000
Baluwatar,4,5,,West,13,Kathmandu,3401.109375,80000000
Baluwatar,5,5,,South East,20,Kathmandu,3422.5,90000000
Baluwatar,5,5,2.5,South,13,Kathmandu,2053.5,60000000
Baluwatar,6,5,3,East,16,Kathmandu,4107,105000000
Baluwatar,7,4,4,East,14,Kathmandu,0,60000000
Baluwatar,3,3,2,East,15,Kathmandu,0,39500000
Baluwatar,0,0,4,North,42,Kathmandu,1800,175000
Baluwatar,5,0,3,South,15,Kathmandu,1369,34000000
Baluwatar,3,3,,East,12,Kathmandu,2053.5,110000
Baluwatar,7,5,3,South,13,Kathmandu,2738,160000
Baluwatar,6,3,3,East,12,Kathmandu,5476,300000
Baluwatar,0,0,,North,15,Kathmandu,3422.5,175000
Baluwatar,11,4,3,South East,12,Kathmandu,5476,380000
Baluwatar,8,4,,South West,13,Kathmandu,5561.5625,350000
Baluwatar,3,3,,South East,0,Kathmandu,1800,25000000
Baluwatar,6,3,3,North East,12,Kathmandu,2053.5,51500000
Banasthali,0,0,,East,12,Kathmandu,1197.875,27500000
Banasthali,7,4,3,East,14,Kathmandu,3508.0625,50000000
Banasthali,5,6,3,East,13,Kathmandu,4385.078125,100000000
Banasthali,7,6,4,South,16,Kathmandu,1711.25,37000000
Banasthali,8,0,3,South,10,Kathmandu,1069.53125,19000000
Banasthali,5,6,3,North,20,Kathmandu,1967.9375,39500000
Banasthali,0,0,2,West,13,Kathmandu,1240.65625,22500000
Banasthali,6,0,,North East,16,Kathmandu,1369,25000000
Banasthali,4,3,2,East,15,Kathmandu,1026.75,22500000
Banasthali,1,1,,North,16,Kathmandu,2053.5,25000
Banasthali,0,0,2,West,13,Kathmandu,1240.65625,22500000
Banasthali,6,0,,North East,16,Kathmandu,1369,25000000
Baneshwor,0,2,3,East,20,Kathmandu,1796.8125,32000000
Baneshwor,0,0,,South,10,Kathmandu,2759.390625,85000000
Baneshwor,0,0,,South,13,Kathmandu,1369,26000000
Baneshwor,12,0,3,North,20,Kathmandu,1711.25,47000000
Baneshwor,11,5,3.5,South,20,Kathmandu,1369,28500000
Baneshwor,8,9,,East,15,Kathmandu,1369,55500000
Baneshwor,5,4,2.5,West,10,Kathmandu,2738,47500000
Baneshwor,8,5,2,East,14,Kathmandu,7529.5,150000000
Baneshwor,13,4,4,East,14,Kathmandu,2738,80000000
Baneshwor,6,5,3,East,15,Kathmandu,1369,38700000
Baneshwor,6,3,2,North East,0,Kathmandu,1369,34500000
Baneshwor,0,0,3,South,8,Kathmandu,1540.125,33000000
Baneshwor,0,0,3,West,0,Kathmandu,1711.25,52500000
Baneshwor,0,0,2,East,24,Kathmandu,2909.125,55000000
Baneshwor,0,0,2,East,26,Kathmandu,500,30000
Baneshwor,0,0,,East,0,Kathmandu,1100,495000
Baneshwor,0,0,,East,0,Kathmandu,2200,450
Baneshwor,6,5,3,East,15,Kathmandu,1369,38700000
Baneshwor,0,0,8,South,98.43,Kathmandu,2200,350000
Baneshwor,0,0,,North,20,Kathmandu,200,1500000
Baneshwor,0,0,,East,26.248,Kathmandu,700,1500000
Baneshwor,0,0,,West,10,Kathmandu,700,25000
Baneshwor,0,0,,West,13,Kathmandu,1369,100000
Baneshwor,0,0,,East,0,Kathmandu,1026.75,35000
Baneshwor,0,2,2,South,14,Kathmandu,2139.0625,7700000
Baneshwor,0,0,,North,0,Kathmandu,20,560000
Baneshwor,5,2,2,East,13,Kathmandu,3422.5,125000
Baniyatar,7,5,3,South,11,Kathmandu,1711.25,25000000
Baniyatar,0,0,3,East,20,Kathmandu,1796.8125,35000000
Baniyatar,4,3,2.5,North,14,Kathmandu,983.96875,19000000
Baniyatar,6,6,3,North East,15,Kathmandu,1454.5625,24000000
Baniyatar,6,5,3,East,20,Kathmandu,1369,29000000
Baniyatar,0,0,3,South East,14,Kathmandu,1369,26500000
Baniyatar,6,3,3,South,10,Kathmandu,1112.3125,16500000
Baniyatar,9,4,,East,10,Kathmandu,1711.25,32000000
Baniyatar,10,3,3,North,16,Kathmandu,1369,35000000
Baniyatar,12,4,,South East,15,Kathmandu,1711.25,20000000
Bansbari,4,4,3,North East,13,Kathmandu,4107,81600000
Bansbari,0,0,,East,13,Kathmandu,4107,85000000
Bansbari,4,5,2,East,16,Kathmandu,2738,47500000
Bansbari,6,6,3,South East,10,Kathmandu,2053.5,36000000
Bansbari,6,5,3,North West,16,Kathmandu,2738,45000000
Basantapur,3,4,6,South East,10,Kathmandu,342.25,22500000
Basantapur,7,2,,East,0,Kathmandu,1112.3125,16000000
Basantapur,0,0,,South East,30,Kathmandu,200,1700000
Basbari,2,4,3,South,13,Kathmandu,1711.25,28000000
Basbari,4,4,3,North East,13,Kathmandu,6160.5,115000000
Basbari,4,0,,South,20,Kathmandu,2438.53125,45000000
Basbari,3,4,3,South,0,Kathmandu,1711.25,150000
Basbari,6,4,,East,0,Kathmandu,3422.5,200000
Basbari,4,4,3,South,16,Kathmandu,2053.5,150000
Basbari,2,4,3,South,13,Kathmandu,1711.25,28000000
Basbari,4,4,3,North East,13,Kathmandu,6160.5,115000000
Basbari,4,0,,South,20,Kathmandu,2438.53125,45000000
Basundhara,4,4,3,South,10,Kathmandu,1369,30000000
Basundhara,6,3,2.5,South,15,Kathmandu,1882.375,32500000
Basundhara,2,1,2,East,12,Kathmandu,2139.0625,35000000
Basundhara,4,6,3.5,South East,15,Kathmandu,1796.8125,36000000
Basundhara,0,0,,East,12,Kathmandu,1369,23500000
Basundhara,0,0,,West,13,Kathmandu,1197.875,27500000
Basundhara,6,5,2,East,13,Kathmandu,6845,110000000
Basundhara,0,4,4,North,216.546,Kathmandu,523.986652,26000000
Basundhara,6,3,3,South,5,Kathmandu,1026.75,30000000
Basundhara,8,4,3,North,20,Kathmandu,4107,62500000
Basundhara,6,7,3,East,15,Kathmandu,1711.25,35000000
Basundhara,7,7,3,South,15,Kathmandu,3422.5,60000000
Basundhara,6,6,3,South West,20,Kathmandu,2738,45000000
Basundhara,5,5,3,East,14,Kathmandu,1112.3125,22500000
Basundhara,7,6,4,South West,14,Kathmandu,7443.9375,25500000
Basundhara,7,8,3,East,14,Kathmandu,4791.5,85000000
Basundhara,6,6,3,South,14,Kathmandu,1967.9375,49000000
Basundhara,5,5,3,East,16,Kathmandu,3764.75,50000000
Basundhara,5,5,3,East,16,Kathmandu,1454.5625,29800000
Basundhara,5,6,3,East,14,Kathmandu,2395.75,39900000
Basundhara,4,4,2,West,14,Kathmandu,5476,70000000
Basundhara,0,0,,West,15,Kathmandu,1882.375,29800000
Basundhara,11,0,,West,15,Kathmandu,2395.75,42000000
Basundhara,0,0,,North,13,Kathmandu,1454.5625,19500000
Basundhara,7,6,3,East,20,Kathmandu,2395.75,41000000
Basundhara,4,3,2,South,15,Kathmandu,1112.3125,23000000
Basundhara,6,6,4,South,15,Kathmandu,2053.5,42500000
Basundhara,6,6,3,South West,15,Kathmandu,2738,45000000
Basundhara,0,0,,East,15,Kathmandu,1112.3125,23500000
Basundhara,5,2,3,South,14,Kathmandu,1711.25,39000000
Basundhara,0,0,3,East,12,Kathmandu,1454.5625,26500000
Basundhara,4,3,,North West,16,Kathmandu,2139.0625,32500000
Basundhara,9,0,3,South East,12,Kathmandu,1454.5625,19800000
Basundhara,3,3,3,South East,12,Kathmandu,941.1875,19500000
Basundhara,3,3,,South West,12,Kathmandu,1026.75,19900000
Basundhara,2,1,3,West,10,Kathmandu,2053.5,20000
Basundhara,4,3,2,East,16,Kathmandu,0,22500000
Basundhara,7,4,3,East,14,Kathmandu,1369,25500000
Basundhara,4,3,2,East,15,Kathmandu,1711.25,36500000
Basundhara,4,3,3,East,15,Kathmandu,0,35500000
Basundhara,6,0,,East,13,Kathmandu,1796.8125,37000000
Basundhara,0,0,,North,13,Kathmandu,1454.5625,19500000
Basundhara,2,1,,West,10,Kathmandu,900,30000
Basundhara,4,3,2,South,15,Kathmandu,1112.3125,23000000
Basundhara,6,6,4,South,15,Kathmandu,2053.5,42500000
Basundhara,6,6,3,South West,15,Kathmandu,2738,45000000
Basundhara,3,3,,West,20,Kathmandu,2738,80000
Basundhara,4,3,,North West,16,Kathmandu,2139.0625,32500000
Basundhara,9,0,3,South East,12,Kathmandu,1454.5625,19800000
Battisputali,6,6,3,South,15,Kathmandu,1540.125,43000000
Battisputali,0,3,3,East,9,Kathmandu,1133.703125,18000000
Bhangal,0,0,3,South,14,Kathmandu,1711.25,35000000
Bhangal,0,0,,West,20,Kathmandu,1369,28000000
Bhangal,0,0,,North,13,Kathmandu,1711.25,34000000
Bhangal,0,0,,East,13,Kathmandu,1026.75,19500000
Bhangal,4,4,3,South,12,Kathmandu,1796.8125,33500000
Bhangal,0,0,,South West,10,Kathmandu,1026.75,12000000
Bhangal,5,4,3,South West,13,Kathmandu,1454.5625,16500000
Bhangal,5,5,3,West,13,Kathmandu,1369,23000000
Bhangal,6,6,3,East,14,Kathmandu,1369,27500000
Bhangal,6,6,3,East,18,Kathmandu,1369,23800000
Bhangal,6,5,3,North East,20,Kathmandu,1454.5625,21500000
Bhangal,6,5,3,South West,12,Kathmandu,1112.3125,19900000
Bhangal,5,5,3,South,13,Kathmandu,1454.5625,21500000
Bhangal,5,5,3,East,13,Kathmandu,1454.5625,21500000
Bhangal,11,0,,West,13,Kathmandu,1454.5625,22000000
Bhangal,6,6,3,East,20,Kathmandu,1796.8125,28500000
Bhangal,0,0,,South East,13,Kathmandu,1112.3125,20000000
Bhangal,5,5,3,East,14,Kathmandu,1454.5625,17900000
Bhangal,5,5,3,South West,15,Kathmandu,2395.75,34500000
Bhangal,5,4,2,West,13,Kathmandu,1454.5625,21000000
Bhangal,6,6,3,North West,15,Kathmandu,1369,24000000
Bhangal,6,6,3,South East,14,Kathmandu,1369,24000000
Bhangal,0,0,,South East,14,Kathmandu,1369,24500000
Bhangal,4,3,3,South,26,Kathmandu,1540.125,32500000
Bhangal,4,3,3,East,13,Kathmandu,1369,25000000
Bhangal,4,2,2,East,12,Kathmandu,2481.3125,95000
Bhangal,11,0,,West,13,Kathmandu,1454.5625,22000000
Bhangal,4,3,3,East,13,Kathmandu,1369,25000000
Bhatbhateni,5,5,3,East,15,Kathmandu,4107,110000000
Bishal Nagar,3,3,,South,14,Kathmandu,8214,148800000
Bishal Nagar,0,0,4,West,0,Kathmandu,770.0625,72500000
Bishal Nagar,0,0,,East,14,Kathmandu,2139.0625,60000000
Bishal Nagar,0,0,,East,15,Kathmandu,10267.5,250000000
Bishal Nagar,6,3,3,North West,12,Kathmandu,2738,48000000
Bishal Nagar,13,5,3.5,North,16,Kathmandu,3422.5,200000
Bishal Nagar,2,2,,South East,10,Kathmandu,1044,45000
Bishal Nagar,2,2,9,West,0,Kathmandu,1371,100000
Bishal Nagar,4,4,,North East,0,Kathmandu,3700,45000000
Bishal Nagar,3,2,10,East,20,Kathmandu,1300,120000
Bishal Nagar,2,2,,North,20,Kathmandu,1000,95000
Bohoratar,4,4,2,West,13,Kathmandu,3422.5,48500000
Bohoratar,3,1,1,South West,20,Kathmandu,770.0625,7875000
Bohoratar,5,3,2.5,North,22,Kathmandu,1026.75,16500000
Boudha,0,2,,East,0,Kathmandu,2481.3125,45000000
Boudha,0,0,,West,15,Kathmandu,1026.75,27000000
Boudha,0,0,,South,20,Kathmandu,1369,33000000
Boudha,5,3,2.5,North,13,Kathmandu,1262.046875,26500000
Boudha,0,0,,East,13,Kathmandu,1711.25,28000000
Boudha,0,0,,South,15,Kathmandu,3764.75,187000000
Boudha,4,3,3,South West,16,Kathmandu,1561.515625,20531250
Boudha,6,3,3,East,8,Kathmandu,1026.75,19000000
Boudha,0,4,,North,12,Kathmandu,1026.75,22500000
Boudha,0,0,4,East,20,Kathmandu,2395.75,33000000
Boudha,10,3,3,South,20,Kathmandu,1112.3125,22000000
Boudha,0,0,5,South West,0,Kathmandu,1026.75,150000
Boudha,4,4,,West,15,Kathmandu,2100,55000
Boudha,0,0,,West,15,Kathmandu,400,800000
Boudha,0,0,,North,20,Kathmandu,1000,6500000
Boudha,0,0,4,East,20,Kathmandu,2395.75,33000000
Boudha,10,3,3,South,20,Kathmandu,1112.3125,22000000
Buddhanagar,0,0,3.5,East,14,Kathmandu,2117.671875,80000000
Buddhanagar,3,3,2.5,South,10,Kathmandu,855.625,24500000
Buddhanagar,0,0,,East,0,Kathmandu,1112.3125,31500000
Buddhanagar,10,5,3,East,16,Kathmandu,1711.25,56500000
Buddhanagar,0,1,1,South,14,Kathmandu,7016.125,20000
Buddhanagar,5,3,2.5,South,10,Kathmandu,1026.75,29900000
Budhanilkantha,5,3,2,North East,16,Kathmandu,1369,34000000
Budhanilkantha,5,5,2,East,26,Kathmandu,2738,79000000
Budhanilkantha,5,4,3,South,13,Kathmandu,1369,32500000
Budhanilkantha,5,4,3,West,13,Kathmandu,1454.5625,42500000
Budhanilkantha,6,5,4,North East,13,Kathmandu,1711.25,43500000
Budhanilkantha,8,2,2,West,20,Kathmandu,1711.25,37500000
Budhanilkantha,4,3,2,South,13,Kathmandu,1026.75,22500000
Budhanilkantha,3,0,,South East,13,Kathmandu,1197.875,27500000
Budhanilkantha,5,4,,North East,0,Kathmandu,2139.0625,55000000
Budhanilkantha,5,5,2.5,South,15,Kathmandu,8128.4375,49500000
Budhanilkantha,5,4,3,South West,14,Kathmandu,6160.5,115000000
Budhanilkantha,5,5,3,East,20,Kathmandu,2823.5625,77500000
Budhanilkantha,4,5,3,East,14,Kathmandu,1796.8125,50000000
Budhanilkantha,5,4,3,South,13,Kathmandu,1625.6875,45000000
Budhanilkantha,6,4,3,East,13,Kathmandu,1711.25,45000000
Budhanilkantha,3,4,3,South West,20,Kathmandu,1540.125,45000000
Budhanilkantha,5,5,3,South,13,Kathmandu,2053.5,59500000
Budhanilkantha,5,4,3,South East,13,Kathmandu,1711.25,42500000
Budhanilkantha,6,6,3,East,20,Kathmandu,770.0625,135000000
Budhanilkantha,5,5,2,South East,16,Kathmandu,1283.4375,42500000
Budhanilkantha,0,0,3,East,20,Kathmandu,5818.25,95000000
Budhanilkantha,4,4,3,South East,45.934,Kathmandu,11636.5,130000000
Budhanilkantha,0,0,,South,14,Kathmandu,2395.75,65500000
Budhanilkantha,4,4,,West,13,Kathmandu,2823.5625,55000000
Budhanilkantha,3,4,,North,0,Kathmandu,3080.25,70000000
Budhanilkantha,6,0,,South,0,Kathmandu,2738,67500000
Budhanilkantha,5,4,,East,20,Kathmandu,2310.1875,68500000
Budhanilkantha,5,3,3,North West,13,Kathmandu,1433.171875,28000000
Budhanilkantha,7,5,3,South,16,Kathmandu,5818.25,95093750
Budhanilkantha,4,3,,South,12,Kathmandu,2053.5,47000000
Budhanilkantha,0,0,3,East,20,Kathmandu,2310.1875,66500000
Budhanilkantha,5,4,3,West,14,Kathmandu,1540.125,32500000
